gid,fitness,wacc,wdon,wexs,wins,wexl,winl,winf
2.292,0.1604,0.9908,0.1389,0.9971,0.9982,0.0012,0.0033,0.9975
1.337,0.1705,0.8371,0.8680,0.9836,0.1099,0.0026,0.0056,0.9983
1.336,0.2592,0.3925,0.6068,0.9948,0.7336,0.0048,0.0031,0.9975
2.148,0.1137,0.5994,0.9971,0.9792,0.9927,0.4375,0.0528,0.9958
1.254,0.7068,0.9997,0.9252,0.9495,0.0994,0.9993,0.9240,0.9983
3.20,0.1822,0.9974,0.9989,0.5701,0.3500,0.9916,0.6450,0.9845
1.100,0.3792,0.4311,0.6461,0.9912,0.9991,0.0045,0.1104,0.9940
2.244,0.4057,0.9972,0.2517,0.9990,0.4030,0.0766,0.9629,0.9982
3.12,0.0230,0.9992,0.9494,0.9650,0.9917,0.0036,0.9956,0.9881
2.35,0.3460,0.9971,0.9998,0.9939,0.9997,0.9972,0.9977,0.7125
1.15,0.0149,0.9930,0.9981,0.7545,0.9991,0.3839,0.0001,0.9915
2.18,0.0341,0.8510,0.9946,0.9958,0.9928,0.0612,0.4962,0.9906
1.394,0.0554,0.9980,0.9977,0.9919,0.9959,0.9878,0.0003,0.9981
1.29,0.0236,0.5846,0.9945,0.9995,0.0042,0.0020,0.0095,0.9944
1.132,0.0941,0.9933,0.9991,0.9987,0.5726,0.0016,0.9752,0.9989
2.266,0.2936,0.4670,0.6619,0.9990,0.0952,0.0061,0.9235,0.9900
1.293,0.5099,0.3196,0.9998,0.7916,0.3619,0.0049,0.3427,0.9953
1.240,0.1664,0.9994,0.2059,0.9969,0.9929,0.0041,0.3676,0.9976
3.53,0.3253,0.0956,0.9916,0.3742,0.0902,0.0077,0.0011,0.9969
1.396,0.5055,0.0005,0.2033,0.9951,0.9952,0.0033,0.0042,0.9916
2.167,0.1838,0.9997,0.7930,0.9998,0.6630,0.0050,0.4091,0.9998
3.2,0.0929,0.9266,0.9995,0.9918,0.9012,0.9961,0.2213,0.9989
1.459,0.3157,0.5326,0.6328,0.9706,0.6401,0.0000,0.0077,0.9993
2.71,0.0801,0.7126,0.9928,0.8790,0.9985,0.0066,0.0049,0.9998
2.100,0.4536,0.9833,0.9996,0.9972,0.9142,0.5721,0.0162,0.9929
1.186,0.0377,0.6234,0.9384,0.8076,0.9987,0.0030,0.0054,0.9969
1.410,0.2730,0.5120,0.3247,0.9995,0.9920,0.0088,0.3772,0.9970
2.175,0.2580,0.6478,0.9940,0.9999,0.1606,0.0055,0.1595,0.9950
2.222,0.1510,0.9933,0.8206,0.7419,0.9991,0.9990,0.0184,0.9969
2.117,0.3657,0.9992,0.8092,0.2796,0.0112,0.9910,0.0032,0.9944
2.5,0.2065,0.9175,0.0017,0.8958,0.9791,0.9964,0.9970,0.9975
3.50,0.3606,0.9972,0.9977,0.0028,0.0036,0.9977,0.9423,0.9993
4.6,0.2554,0.9961,0.6627,0.9998,0.5917,0.0013,0.9944,0.9994
3.49,0.2152,0.6385,0.6483,0.0079,0.6440,0.9966,0.1204,0.9932
1.355,0.1233,0.1653,0.9213,0.9859,0.0982,0.3227,0.0068,0.9893
2.53,0.1101,0.5735,0.9970,0.9923,0.5149,0.0047,0.0908,0.9995
1.486,0.5812,0.5173,0.0064,0.0011,0.6152,0.0086,0.0026,0.9998
1.453,0.8518,0.3299,0.0010,0.3692,0.7576,0.0005,0.8473,0.9975
2.283,0.0647,0.6939,0.9961,0.9983,0.7771,0.0003,0.9942,0.9976
2.115,0.0794,0.5614,0.9974,0.8713,0.9785,0.9918,0.0004,0.9973
1.136,0.3005,0.5592,0.2783,0.9957,0.6751,0.0002,0.0065,0.9984
1.346,0.2018,0.5965,0.9994,0.4557,0.9987,0.0096,0.0000,0.9973
1.41,0.1304,0.4010,0.3029,0.9886,0.9919,0.1530,0.0008,1.0000
2.293,0.3086,0.7214,0.2222,0.9965,0.4470,0.0009,0.5653,0.9998
3.31,0.0452,0.9601,0.9976,0.7801,0.4610,0.9907,0.9968,0.9957
2.239,0.0442,0.9798,0.9986,0.9921,0.0888,0.0067,0.9989,0.9916
1.263,0.1129,0.6008,0.9947,0.9935,0.5267,0.0000,0.4767,0.9979
1.488,0.5504,0.0259,0.4651,0.9996,0.8411,0.0020,0.0047,0.9935
2.217,0.3349,0.2023,0.9047,0.9988,0.0009,0.0008,0.0026,0.9988
1.236,0.0364,0.8892,0.9918,0.9842,0.9992,0.0034,0.0026,0.9993
1.397,0.5346,0.8136,0.9993,0.9908,0.4488,0.9978,0.0032,0.9957
1.285,0.1316,0.5886,0.2384,0.9927,0.9966,0.0005,0.0138,0.9978
1.479,0.5407,0.0069,0.0320,0.1973,0.4085,0.0027,0.0092,0.9941
2.201,0.4353,0.3703,0.0005,0.9986,0.9958,0.0054,0.5948,0.9984
2.133,0.0989,0.6778,0.9580,0.9972,0.4293,0.9995,0.8417,0.9994
1.147,0.0401,0.9973,0.9986,0.6478,0.9290,0.0313,0.9898,0.9904
3.37,0.0705,0.7861,0.9985,0.9898,0.4049,0.0030,0.9892,0.9896
1.278,0.4702,0.7776,0.0161,0.0025,0.9954,0.0006,0.9146,0.9973
2.6,0.1740,0.9977,0.9958,0.9995,0.0379,0.9974,0.9955,0.9906
1.78,0.0130,0.9679,0.9881,0.0059,0.9941,0.0117,0.0040,0.9930
1.70,0.0026,0.9886,0.9989,0.9958,0.0005,0.9996,0.2559,0.9948
1.246,0.0576,0.9906,0.9956,0.9989,0.9989,0.0029,0.1987,0.9943
2.68,0.2669,0.9970,0.9992,0.7199,0.9983,0.9913,0.3581,0.9918
2.63,0.3129,0.7706,0.0146,0.9973,0.8166,0.9915,0.9780,0.9996
2.128,0.2023,0.9853,0.9969,0.7369,0.4642,0.9906,0.0035,0.9902
2.161,0.0493,0.9497,0.9300,0.8318,0.9974,0.9638,0.0000,0.9973
2.238,0.3483,0.6996,0.0876,0.8544,0.8943,0.9971,0.0029,0.9977
1.13,0.3816,0.4198,0.0498,0.2886,0.6480,0.9937,0.0308,0.9957
1.233,0.0057,0.0059,0.0044,0.9978,0.0012,0.0147,0.0013,0.9978
1.463,0.6001,0.0635,0.0052,0.0311,0.1945,0.0040,0.0008,0.9974
1.416,0.0329,0.4938,0.0032,0.9976,0.3623,0.0048,0.0052,0.9970
2.247,0.3770,0.4220,0.6497,0.5069,0.8187,0.0055,0.0127,0.9976
1.317,0.3243,0.7573,0.5576,0.9977,0.7219,0.0081,0.0060,0.9975
1.523,0.4238,0.1919,0.9990,0.9982,0.6240,0.0010,0.0071,1.0000
2.36,0.3289,0.8339,0.9981,0.0028,0.3706,0.0105,0.4423,0.9988
1.230,0.0117,0.9330,0.9990,0.9936,0.9907,0.0055,0.0055,0.9988
3.65,0.3316,0.4665,0.9964,0.2680,0.9981,0.9008,0.5448,0.9968
3.25,0.2638,0.1078,0.9941,0.5439,0.0611,0.0201,0.0435,0.9566
1.244,0.0658,0.1144,0.6990,0.9516,0.9888,0.0001,0.0003,0.9977
1.519,0.1029,0.6128,0.9988,0.9943,0.9989,0.0028,0.0002,0.9952
1.73,0.0695,0.9629,0.2731,0.9475,0.7588,0.9989,0.0666,0.9987
2.109,0.1596,0.9957,0.9962,0.9939,0.3686,0.9938,0.9957,0.9829
1.138,0.4779,0.3768,0.3616,0.9942,0.8854,0.0013,0.7885,0.9996
2.275,0.0777,0.9423,0.9962,0.9921,0.9998,0.7638,0.0025,0.9967
2.287,0.0969,0.9979,0.8155,0.0027,0.9919,0.0016,0.0071,0.9979
1.361,0.8857,0.0017,0.0092,0.3119,0.1058,0.9987,0.0039,0.9992
1.16,0.0169,0.9930,0.9967,1.0000,0.9945,0.0095,0.9997,0.9958
1.80,0.1617,0.5987,0.0046,0.4989,0.9905,0.0068,0.9977,0.9989
1.307,0.6828,0.9983,0.7366,0.2915,0.3999,0.0036,0.0145,0.9940
2.194,0.0591,0.9943,0.9967,0.9981,0.1284,0.0107,0.0112,0.9988
1.206,0.1860,0.4918,0.8372,0.9989,0.6516,0.0077,0.0781,0.9989
1.214,0.1427,0.9836,0.9975,0.9998,0.9999,0.9980,0.0047,0.9941
1.433,0.9992,0.5005,0.4823,0.8428,0.4226,0.0601,0.1500,0.8266
2.81,0.2443,0.1640,0.1713,0.9989,0.9943,0.9523,0.4271,0.9994
2.118,0.3454,0.5833,0.9860,0.0143,0.9978,0.0021,0.0001,0.9883
1.272,0.0637,0.8789,0.9993,0.9927,0.9986,0.0018,0.2070,0.9978
1.238,0.0212,0.8608,0.9977,0.8977,0.9957,0.9933,0.2445,0.9975
2.112,0.2469,0.6782,0.9992,0.9803,0.4745,0.9902,0.1566,0.9984
3.55,0.2454,0.9963,0.2417,0.9997,0.6694,0.9786,0.9977,0.9936
2.34,0.1528,0.4452,0.9812,0.9998,0.2163,0.0029,0.4159,0.9995
1.22,0.1002,0.9966,0.9999,0.9900,0.9991,0.9964,1.0000,0.9995
2.1,0.0777,0.9769,0.9994,0.9042,0.3650,0.9961,0.2383,0.0093
2.158,0.3705,0.9958,0.5828,0.0012,0.8080,0.9202,0.1183,0.9942
1.145,0.0697,0.8938,0.9998,0.9797,0.9953,0.0017,0.0076,0.9882
2.296,0.5926,0.9790,0.7125,0.9963,0.4696,0.0099,0.0018,0.9948
3.19,0.1507,0.9991,0.9993,0.2239,0.3862,0.0048,0.9997,0.9863
3.6,0.3723,0.0053,0.9748,0.9935,0.9987,0.9986,0.6444,0.9988
1.124,0.5464,0.3006,0.9974,0.8798,0.9886,0.9951,0.9965,0.9821
1.8,0.0134,0.6533,0.9911,0.9914,0.9963,0.9964,0.0012,0.9981
1.210,0.0318,0.5862,0.9995,0.9990,0.9970,0.9995,0.0006,0.9934
2.127,0.0927,0.5409,0.9899,0.9991,0.3065,0.0041,0.0120,0.9950
1.30,0.0591,0.9662,0.9986,0.0007,0.9984,0.9982,0.0077,0.9942
1.388,0.5273,0.0010,0.7235,0.9948,0.3309,0.0037,0.0098,0.9973
3.17,0.2592,0.7561,0.5354,0.9968,0.3260,0.9957,0.9826,0.9853
2.55,0.4669,0.9995,0.9146,0.0042,0.4856,0.9944,0.0003,0.9937
1.362,0.8298,0.0371,0.3287,0.0626,0.1458,0.0015,0.0071,0.9987
1.51,0.0266,0.9880,0.9880,0.9977,0.8007,0.9994,0.0031,0.9978
2.179,0.1385,0.9896,0.9980,0.8106,0.9984,0.9943,0.7471,0.9990
2.136,0.1978,0.5314,0.9993,0.9961,0.4180,0.0249,0.0166,0.9991
1.97,0.3685,0.9972,0.6720,0.6149,0.9995,0.0167,0.0001,0.9955
1.525,0.1149,0.0023,0.0144,0.9868,0.9893,0.0059,0.2993,0.9997
1.535,0.4109,0.9992,0.9976,0.7406,0.6048,0.9603,0.0111,0.9987
2.60,0.1844,0.9994,0.9964,0.7495,0.2979,0.9850,0.9959,0.9945
2.285,0.0338,0.4826,0.9994,0.9946,0.1758,0.0604,0.0139,0.9960
1.275,0.1793,0.6872,0.9996,0.9990,0.9985,0.0071,0.0782,0.9991
2.213,0.4882,0.6904,0.9957,0.9966,0.9262,0.0020,0.9911,0.9998
1.255,0.2590,0.6354,0.0174,0.9993,0.9961,0.0021,0.0007,0.9988
1.477,0.7794,0.9961,0.9981,0.0008,0.7897,0.0016,0.0076,0.9828
2.77,0.3694,0.6471,0.4132,0.9939,0.6765,0.9973,0.0032,0.9972
1.302,0.1318,0.9988,0.9971,0.9888,0.9998,0.9645,0.0132,0.9993
1.313,0.1048,0.9960,0.9909,0.9998,0.5541,0.0145,0.0062,0.9930
1.231,0.3628,0.9943,0.9916,0.9683,0.6530,0.0056,0.0100,0.9963
1.368,0.3456,0.5269,0.7353,0.9876,0.9853,0.0095,0.0046,0.9975
1.190,0.1188,0.1585,0.0234,0.5547,0.9988,0.0039,0.0080,0.9935
1.54,0.0328,0.9954,0.9987,0.9980,0.9992,0.9964,0.9930,0.9909
1.40,0.0514,0.9963,0.9933,0.6212,0.9838,0.9939,0.0016,0.9994
2.85,0.2068,0.5950,0.9992,0.1796,0.9994,0.8883,0.0065,0.9983
1.270,0.6788,0.9984,0.9985,0.7791,0.6802,0.0033,0.0096,0.9967
2.104,0.4788,0.9987,0.9994,0.8349,0.6178,0.9944,0.9907,0.9954
1.111,0.5444,0.9990,0.9998,0.1609,0.9977,0.9934,0.9879,0.9867
2.21,0.0626,0.9918,0.9963,0.4756,0.0598,0.9925,0.9994,0.9965
1.64,0.0118,0.9212,0.9918,0.9990,0.0052,0.9814,0.0250,0.9957
2.221,0.0356,0.8363,0.9607,0.7126,0.9943,0.0023,0.4773,0.9918
1.192,0.0043,0.9807,0.9969,0.9887,0.3046,0.7734,0.7298,0.8843
1.248,0.8009,0.9987,0.9972,0.2910,0.9961,0.0071,0.3043,0.0015
2.260,0.2131,0.2096,0.4995,0.0123,0.9935,0.0889,0.0277,0.9998
2.129,0.2333,0.9958,0.9084,0.9926,0.9897,0.0101,0.0026,0.9993
1.415,0.0746,0.7515,0.3838,0.7955,0.9984,0.1018,0.0143,0.9975
2.234,0.0732,0.9938,0.9979,0.6413,0.9983,0.9657,0.1672,0.9975
1.59,0.0566,0.9999,0.7965,0.9977,0.9930,0.9988,0.0527,0.9993
1.496,1.0000,0.8998,0.8506,0.4452,0.6284,0.9399,0.8624,0.0698
2.173,0.0888,0.9983,0.9974,0.0002,0.5943,0.0004,0.0004,0.9924
1.253,0.0103,0.0008,0.0115,0.9919,0.0124,0.0012,0.0021,0.9979
3.69,0.0732,0.9926,0.9959,0.9387,0.9992,0.9944,0.0072,0.9950
1.167,0.0430,0.0368,0.9904,0.9881,0.9947,0.0038,0.0109,0.9954
1.7,0.0058,0.9994,0.9963,0.9955,0.9950,0.0102,0.8256,0.9871
1.297,0.1564,0.4895,0.8013,0.9951,0.8968,0.0020,0.0036,0.9964
3.35,0.3180,0.5802,0.7213,0.8151,0.6266,0.9969,0.0094,0.9979
1.258,0.1171,0.8765,0.9992,0.9983,0.5233,0.0028,0.0056,0.9961
1.534,0.9990,0.3303,0.8271,0.7802,0.6093,0.0393,0.5696,0.2661
1.161,0.0745,0.4647,0.4692,0.9926,0.4839,0.0063,0.0168,0.9950
1.11,0.0894,0.5995,0.9946,0.9931,0.4200,0.9986,0.0006,0.9964
2.199,0.6050,0.2267,0.9797,0.8378,0.6160,0.4092,0.0032,0.9968
1.544,0.9890,0.1660,0.0402,0.2818,0.2332,0.9418,0.0097,0.9932
1.282,0.6206,0.2519,0.4929,0.4951,0.9938,0.5137,0.0025,1.0000
3.0,0.3727,0.6960,0.9664,0.8929,0.1067,0.9995,0.3314,0.9997
1.531,0.0242,0.0048,0.0001,0.9964,0.9968,0.0017,0.0001,0.9953
1.28,0.6443,0.9983,0.0008,0.0006,0.1736,0.9922,0.9930,0.9912
2.218,0.0427,0.0009,0.8998,0.5213,0.9931,0.0023,0.0030,0.9938
2.141,0.2270,0.6918,0.8581,0.3145,0.9949,0.9813,0.9937,0.9960
1.12,0.0661,0.3003,0.9988,0.9970,0.7421,0.9980,0.5564,0.9990
1.470,0.1774,0.3897,0.4206,0.0221,0.9984,0.0011,0.0018,0.9974
2.51,0.0651,0.5360,0.8886,0.9973,0.6535,0.9956,0.3619,0.9795
1.294,0.6834,0.5247,0.9116,0.5717,0.3830,0.6733,0.0011,0.9951
1.465,0.9903,0.3194,0.7879,0.1628,0.4472,0.7775,0.7044,0.3208
1.504,0.9332,0.0461,0.1893,0.1232,0.8125,0.7020,0.1364,0.2596
3.40,0.6072,0.4918,0.1245,0.6164,0.2163,0.9884,0.3107,0.9986
2.193,0.4950,0.4511,0.2875,0.9685,0.4757,0.1229,0.0023,0.9999
2.195,0.4247,0.7012,0.1955,0.2146,0.1588,0.0052,0.0169,0.9611
1.528,0.0645,0.4829,0.9989,0.9875,0.9966,0.0036,0.1411,0.9987
1.344,0.1148,0.4058,0.9847,0.9996,0.4914,0.0079,0.0098,0.9998
2.181,0.0139,0.8507,0.6797,0.9950,0.9988,0.9998,0.0021,0.9993
2.159,0.1097,0.3882,0.8946,0.9957,0.9980,0.0002,0.0115,0.9999
1.89,0.0619,0.4669,0.9971,0.9433,0.9983,0.1749,0.0048,0.9998
1.475,0.3637,0.0056,0.5210,0.2636,0.0031,0.0079,0.0031,0.9981
1.503,0.9993,0.7420,0.4525,0.5174,0.5629,0.3655,0.1992,0.3500
2.263,0.1985,0.9343,0.4492,0.6866,0.9990,0.0092,0.9979,0.9980
1.38,0.0169,0.9983,0.9902,0.9992,0.0055,0.6821,0.0047,0.9933
1.432,0.0437,0.0020,0.4182,0.9977,0.1830,0.0007,0.0003,0.9951
1.412,0.5665,0.9927,0.9986,0.4768,0.9947,0.6404,0.4082,0.9997
1.143,0.0266,0.9997,0.9342,0.3489,0.9854,0.9971,0.0219,0.9891
2.44,0.3689,0.9163,0.9945,0.9998,0.9993,0.0075,0.4943,0.9951
1.164,0.1206,0.6918,0.4342,0.7991,0.9821,0.0047,0.0064,0.9905
2.83,0.1508,0.7023,0.7874,0.9914,0.0035,0.0044,0.3482,0.9993
1.251,0.3194,0.2721,0.4947,0.3824,0.9957,0.1000,0.0012,0.9994
1.162,0.0254,0.7905,0.0707,0.9967,0.7411,0.2185,0.0009,0.9963
1.261,0.0098,0.9998,0.8256,0.9939,0.9972,0.0015,0.0088,0.9983
1.279,0.6695,0.4307,0.9970,0.0480,0.7517,0.9871,0.0018,0.9983
1.260,0.6514,0.9978,0.9989,0.7465,0.5006,0.0693,0.0092,0.9960
3.16,0.0851,0.9894,0.9954,0.6458,0.9946,0.9947,0.0088,0.9989
3.43,0.3339,0.9935,0.9983,0.9901,0.9910,0.0057,0.3469,0.9957
1.309,0.1018,0.6398,0.8544,0.9965,0.9978,0.0014,0.0083,0.9993
2.155,0.2289,0.4584,0.8934,0.9965,0.2574,0.0111,0.1710,0.9944
2.163,0.2129,0.9965,0.9950,0.6739,0.9996,0.0167,0.0049,0.9948
1.464,0.3774,0.4950,0.6046,0.4488,0.9936,0.9927,0.0020,0.9990
2.124,0.4815,0.4186,0.0268,0.0363,0.9867,0.9959,0.0020,0.9971
2.107,0.2730,0.9940,0.9995,0.8665,0.0802,0.0142,0.0162,0.9995
1.137,0.0094,0.9991,0.9936,0.9978,0.9185,0.2610,0.3282,0.9922
2.49,0.5353,0.7945,0.0013,0.9957,0.0022,0.9969,0.0020,0.9932
2.259,0.5407,0.5345,0.1641,0.9409,0.0072,0.2703,0.8021,0.9975
2.67,0.1392,0.2296,0.9900,0.1486,0.9922,0.4549,0.4127,0.9876
1.227,0.4235,0.3166,0.9892,0.9894,0.3474,0.0035,0.0015,0.9911
1.168,0.0759,0.8995,0.6636,0.9997,0.1105,0.0187,0.2812,0.9987
1.305,0.1303,0.9914,0.0019,0.4149,0.6901,0.0197,0.0048,0.9936
3.30,0.3375,0.6290,0.9868,0.9769,0.1121,0.0018,0.1284,0.9901
1.406,0.9090,0.7158,0.6808,0.9986,0.0097,0.9253,0.0029,0.9910
1.217,0.0487,0.7833,0.9975,0.9974,0.9947,0.0112,0.3053,0.9980
1.44,0.2268,0.5448,0.9995,0.9982,0.2501,0.0028,0.1036,0.9982
3.46,0.3280,0.9937,0.9857,0.9873,0.9450,0.9940,0.0063,0.9952
1.208,0.0201,0.6687,0.9976,0.9990,0.9966,0.9970,0.0010,0.9989
1.117,0.0552,0.9998,0.9978,0.9980,0.6810,0.0057,0.2260,0.9983
1.135,0.0151,0.9990,0.9880,0.9827,0.9893,0.0121,0.0065,0.9993
3.45,0.3542,0.9973,0.3205,0.9927,0.6798,0.9872,0.9985,0.9989
2.208,0.1675,0.0720,0.9997,0.9992,0.3368,0.2964,0.1616,0.9941
2.139,0.3713,0.4225,0.3679,0.0053,0.3883,0.2320,0.8369,0.9968
1.103,0.6686,0.9939,0.0009,0.9978,0.0016,0.9873,0.6400,0.9969
1.53,0.0779,0.9974,0.9911,0.0729,0.1603,0.0150,0.7717,0.9962
1.358,0.1878,0.3166,0.8975,0.9988,0.5344,0.0006,0.0069,0.9954
3.5,0.1747,0.9989,0.9975,0.2395,0.6657,0.9971,0.0059,0.3375
2.114,0.1353,0.9997,0.9927,0.9943,0.5326,0.9934,0.2254,0.9925
1.184,0.5457,0.4639,0.2442,0.9977,0.9985,0.0086,0.9975,0.9970
1.331,0.1172,0.9999,0.9995,0.9493,0.4930,0.0062,0.0001,0.9998
2.227,0.0523,0.5984,0.9985,0.9994,0.2865,0.0059,0.0671,0.9959
1.299,0.1287,0.3068,0.9873,0.9984,0.0060,0.9945,0.0029,0.9919
1.42,0.0173,0.7105,0.9957,0.9957,0.7700,0.9996,0.0105,0.9983
2.200,0.1595,0.3888,0.1037,0.9996,0.8094,0.0040,0.7196,0.9977
2.233,0.3803,0.3478,0.9936,0.0057,0.9955,0.9852,0.0009,0.9983
2.286,0.2068,0.6295,0.9940,0.9992,0.9965,0.0025,0.0953,0.9927
1.295,0.0941,0.4207,0.1771,0.9962,0.9997,0.0031,0.0541,0.9865
1.256,0.6643,0.7996,0.9953,0.9998,0.0149,0.9961,0.0011,0.9964
1.116,0.0139,0.9932,0.9297,0.9961,0.9995,0.0112,0.0048,0.9987
1.232,0.2996,0.3249,0.1233,0.9968,0.9986,0.0049,0.0168,0.9946
3.54,0.1404,0.6630,0.9981,0.9911,0.0791,0.9992,0.4914,0.9955
1.378,0.4026,0.0027,0.0089,0.9903,0.8278,0.9922,0.0027,0.9927
2.64,0.0978,0.6321,0.9961,0.9822,0.6542,0.0066,0.5804,0.9995
1.114,0.0182,0.9943,0.7683,0.9968,0.9975,0.9829,0.4733,0.9941
3.28,0.1690,0.9999,0.9864,0.2904,0.7458,0.2746,0.9990,0.9999
2.65,0.2240,0.9994,0.9989,0.9999,0.9431,0.0001,0.5633,0.9991
2.289,0.4343,0.0047,0.0050,0.2780,0.2537,0.0008,0.0013,0.9988
3.8,0.3939,0.6535,0.3786,0.9968,0.9950,0.9828,0.8832,0.9978
2.47,0.2991,0.7857,0.9926,0.0453,0.3224,0.9909,0.9997,0.9990
1.142,0.1446,0.7559,0.9989,0.9940,0.9018,0.9447,0.0000,0.9975
1.27,0.0027,0.9925,0.9739,0.9979,0.9974,0.9836,0.9896,0.9996
1.334,0.9253,0.2154,0.3256,0.5166,0.2736,0.1218,0.0052,0.9978
1.74,0.0129,0.9969,0.6675,0.8833,0.9970,0.9978,0.0511,0.9976
1.131,0.3061,0.9561,0.9971,0.8869,0.8611,0.0051,0.0047,0.9985
1.17,0.0013,0.9939,0.0086,0.9978,0.9924,0.0014,0.6649,0.9987
1.252,0.2629,0.9107,0.4429,0.9986,0.4687,0.2355,0.0011,0.9993
1.315,0.6019,0.0136,0.6079,0.0096,0.9971,0.7652,0.0027,0.9988
2.56,0.0479,0.9987,0.9855,0.8950,0.9980,0.0772,0.7712,0.9943
2.116,0.3673,0.5153,0.9978,0.8925,0.7167,0.9989,0.1392,0.9983
1.223,0.1260,0.5981,0.0037,0.9991,0.9873,0.0096,0.7163,0.9994
1.391,0.3973,0.0069,0.7358,0.8348,0.5627,0.0030,0.0014,0.9931
1.380,0.7565,0.9989,0.9983,0.6151,0.7310,0.0089,0.8065,0.9880
1.65,0.0603,0.9983,0.9916,0.9984,0.4031,0.0008,0.1364,0.9892
1.185,0.1072,0.3739,0.9959,0.9996,0.9986,0.0026,0.5262,0.9976
2.43,0.1783,0.3463,0.9985,0.9539,0.9991,0.0052,0.0006,0.9972
2.182,0.5182,0.0009,0.4608,0.9992,0.5766,0.1202,0.1437,0.9954
1.225,0.5097,0.3293,0.5365,0.2809,0.1137,0.4356,0.0013,1.0000
2.160,0.2072,0.3505,0.3241,0.9765,0.0192,0.3891,0.1103,0.9886
2.32,0.3145,0.7000,0.3312,0.5195,0.3298,0.9963,0.9992,0.9993
1.447,0.9999,0.2509,0.9243,0.6842,0.2837,0.9514,0.2349,0.0537
2.80,0.1039,0.9986,0.9968,0.8157,0.9966,0.9913,0.0940,0.9900
1.75,0.0680,0.9971,0.9976,0.8067,0.9941,0.9993,0.9958,0.9863
1.425,0.2151,0.0072,0.9850,0.1913,0.3316,0.0028,0.0030,0.9786
2.241,0.5151,0.0050,0.0097,0.0006,0.9973,0.0071,0.0006,0.9938
1.359,0.2281,0.6223,0.9934,0.4747,0.7612,0.5408,0.0014,0.9973
1.456,0.0947,0.6440,0.0142,0.9980,0.9971,0.0082,0.0160,0.9974
1.268,0.2064,0.9746,0.9147,0.9929,0.1134,0.0034,0.0190,0.9972
2.130,0.3035,0.6581,0.0025,0.7247,0.3430,0.0426,0.1443,0.9992
2.270,0.6331,0.9961,0.7282,0.6703,0.9972,0.7187,0.0010,0.9977
2.76,0.1140,0.2610,0.4251,0.9969,0.9997,0.0001,0.0103,0.9973
2.197,0.0997,0.5360,0.9929,0.9964,0.4630,0.0018,0.3725,0.9842
1.483,0.0578,0.6176,0.9940,0.1783,0.9920,0.0052,0.3964,0.9998
1.320,0.5607,0.0022,0.0005,0.8018,0.0000,0.0017,0.0053,0.9982
1.349,0.7025,0.0015,0.0064,0.9923,0.3885,0.0037,0.8151,0.9928
1.509,0.8836,0.0538,0.0002,0.0979,0.1742,0.0077,0.0005,0.9951
1.308,0.3049,0.3094,0.3561,0.9998,0.5309,0.0190,0.0048,0.9959
2.205,0.6936,0.0014,0.1406,0.0023,0.5635,0.0329,0.9998,0.9715
1.518,0.0722,0.8590,0.9959,0.3308,0.9971,0.0019,0.0006,0.9997
1.420,0.2457,0.5205,0.2868,0.6273,0.9909,0.9989,0.0006,0.9917
1.173,0.4245,0.9222,0.9764,0.9963,0.7967,0.0128,0.6808,0.9976
2.242,0.5546,0.0002,0.0154,0.8281,0.9487,0.0048,0.0070,0.9935
1.499,0.0185,0.0045,0.0007,0.9998,0.6616,0.0062,0.0054,0.9994
1.480,0.4079,0.2682,0.0003,0.9998,0.9920,0.0074,0.3914,0.9948
1.239,0.7060,0.9594,0.0003,0.9979,0.4745,0.9973,0.9319,0.9951
1.259,0.0369,0.9362,0.9891,0.9972,0.9928,0.0042,0.0033,0.9928
1.306,0.0497,0.9899,0.9986,0.9945,0.0060,0.0025,0.4951,0.9976
1.9,0.0028,0.7934,0.9965,0.9995,0.2777,0.0010,0.0077,0.9965
1.304,0.3689,0.2099,0.8030,0.9946,0.4767,0.0003,0.0050,0.9980
1.39,0.0070,0.5550,0.9909,0.9923,0.9982,0.0003,0.6320,0.9971
1.286,0.0516,0.1553,0.9984,0.9987,0.7513,0.0062,0.0023,0.9971
3.24,0.0827,0.9980,0.9466,0.9905,0.2254,0.9946,0.8860,0.9993
2.186,0.3386,0.4959,0.9991,0.9984,0.6995,0.0136,0.2777,0.9944
2.290,0.2453,0.7101,0.5716,0.9947,0.7400,0.0034,0.0035,0.9922
1.150,0.0002,0.9994,0.9969,0.9985,0.2312,0.0039,0.0020,0.9961
1.326,0.0915,0.9959,0.8426,0.8303,0.9972,0.0034,0.0025,0.9899
1.66,0.2810,0.9978,0.9951,0.9998,0.9987,0.9981,0.7907,0.9989
1.404,0.2467,0.8304,0.0872,0.9977,0.7743,0.0190,0.0105,0.9969
1.411,0.0280,0.9940,0.9587,0.9903,0.9887,0.0043,0.0051,0.9935
3.38,0.2970,0.7428,0.9994,0.9956,0.7551,0.0002,0.6170,0.9972
1.498,0.0151,0.3387,0.9977,0.5536,0.9892,0.0032,0.0040,0.9997
2.257,0.4157,0.9953,0.9481,0.9966,0.8841,0.0055,0.0031,0.9960
1.121,0.0663,0.9936,0.9946,0.9999,0.0075,0.9955,0.7461,0.9995
3.4,0.0796,0.9956,0.2498,0.9998,0.9995,0.9565,0.9969,0.9976
2.248,0.2965,0.7271,0.9950,0.9957,0.9933,0.0071,0.0045,0.9953
1.417,0.0401,0.4619,0.0882,0.9956,0.9956,0.0037,0.0002,0.9969
