gid,fitness,wacc,wdon,wexs,wins,wexl,winl,winf
2.292,0.1563,0.9947,0.2016,0.9987,0.9950,0.0138,0.0118,0.9985
1.337,0.1400,0.8841,0.8821,0.9956,0.1025,0.0050,0.0004,0.9981
1.336,0.2569,0.4265,0.6021,0.9955,0.7384,0.0016,0.0023,0.9902
2.148,0.0958,0.5850,0.9996,0.8450,0.9536,0.0349,0.1790,0.9953
1.254,0.6975,0.9891,0.9434,0.9515,0.0823,0.9986,0.9967,0.9958
3.20,0.1710,0.9953,0.9979,0.3730,0.2449,0.9992,0.6878,0.9909
1.100,0.3538,0.4467,0.7123,0.9948,0.9928,0.0075,0.0565,0.9984
2.244,0.4151,0.9975,0.2702,0.9969,0.4021,0.1518,0.9790,0.9956
3.12,0.0226,0.9935,0.9551,0.9224,0.9832,0.0096,0.9976,0.9996
2.35,0.3468,0.9988,0.9976,0.9974,0.9985,0.9861,0.9987,0.6366
1.15,0.0123,0.9963,0.9985,0.7037,0.9993,0.5507,0.0008,0.9913
2.18,0.0334,0.8036,0.9951,0.9953,0.9965,0.0110,0.6093,0.9925
1.394,0.0452,0.9993,0.9992,0.9989,0.9941,0.9969,0.0060,0.9989
1.29,0.0187,0.6151,0.9976,0.9986,0.0001,0.0033,0.0023,0.9874
1.132,0.0798,0.9835,0.9998,0.9951,0.5746,0.0044,0.9994,0.9939
2.266,0.2769,0.4663,0.6830,0.9993,0.1229,0.0003,0.9386,0.9976
1.293,0.4867,0.3605,0.9956,0.7527,0.3937,0.0066,0.3458,0.9984
1.240,0.1483,0.9999,0.4647,0.9998,0.9567,0.0100,0.3400,0.9963
3.53,0.3056,0.1250,0.9904,0.3214,0.0734,0.0258,0.0034,0.9992
1.396,0.5095,0.0194,0.1851,0.9972,0.9775,0.0099,0.0019,0.9949
2.167,0.1678,0.9970,0.8340,0.9932,0.6568,0.0032,0.5473,0.9929
3.2,0.0864,0.9831,0.9961,0.9939,0.7757,0.5155,0.2560,0.9986
1.459,0.2934,0.5386,0.6317,0.9913,0.6439,0.0005,0.0033,0.9952
2.71,0.0775,0.7142,0.9967,0.8294,0.9808,0.0012,0.0011,0.9934
2.100,0.4447,0.9995,0.9957,0.9919,0.9281,0.4374,0.0018,0.9952
1.186,0.0319,0.6327,0.9651,0.8189,0.9997,0.0023,0.0004,0.9933
1.410,0.2624,0.4858,0.3338,0.9994,0.9992,0.0076,0.4074,0.9991
2.175,0.2454,0.6443,0.9885,0.9968,0.1820,0.0007,0.1773,0.9928
2.222,0.1502,0.9928,0.7422,0.8591,0.9958,0.9907,0.0047,0.9802
2.117,0.3309,0.9928,0.8846,0.2776,0.0011,0.9988,0.0104,0.9954
2.5,0.2047,0.9518,0.0039,0.8879,0.9946,0.9947,0.9997,0.9836
3.50,0.3478,0.9977,0.9988,0.0056,0.0081,0.9982,0.9924,0.9949
4.6,0.2448,0.9970,0.6485,0.9987,0.6294,0.0021,0.9960,0.9921
3.49,0.2116,0.6453,0.6376,0.0011,0.6211,0.9923,0.1085,0.9978
1.355,0.1097,0.1729,0.9284,0.9984,0.0938,0.3523,0.0110,0.9973
2.53,0.1211,0.5866,0.9878,0.9745,0.4881,0.0053,0.0877,0.9858
1.486,0.5741,0.5405,0.0072,0.0027,0.6379,0.0007,0.0020,0.9987
1.453,0.8518,0.3438,0.0025,0.4268,0.8155,0.0011,0.9379,0.9946
2.283,0.0664,0.6190,0.9969,0.9966,0.7779,0.0029,0.9998,0.9912
2.115,0.0741,0.5629,0.9913,0.7736,0.9922,0.9954,0.0054,0.9868
1.136,0.2876,0.5322,0.2972,0.9999,0.6808,0.0192,0.0012,1.0000
1.346,0.1803,0.5895,0.9896,0.4376,0.9915,0.0009,0.0139,0.9861
1.41,0.1202,0.4043,0.3560,0.9958,0.9845,0.2907,0.0046,0.9999
2.293,0.3099,0.7290,0.3047,0.9968,0.5011,0.0067,0.5683,0.9979
3.31,0.0430,0.9509,0.9973,0.8165,0.4485,0.9986,0.9971,0.9999
2.239,0.0426,0.9891,0.9994,0.9996,0.1257,0.0031,0.9983,0.9899
1.263,0.0936,0.6001,0.9997,0.9976,0.5194,0.0019,0.4702,1.0000
1.488,0.5472,0.4997,0.6069,0.9967,0.8011,0.0030,0.0881,0.9987
2.217,0.3350,0.2800,0.9945,0.9869,0.0106,0.0067,0.0084,0.9926
1.236,0.0266,0.9696,0.9986,0.9978,0.9992,0.0087,0.0015,0.9984
1.397,0.5326,0.9173,0.9996,0.4127,0.9997,0.9997,0.0721,0.9856
1.285,0.1151,0.6547,0.3237,0.9843,0.9967,0.0010,0.0138,0.9959
1.479,0.5129,0.0122,0.0661,0.2219,0.4383,0.0057,0.0046,0.9981
2.201,0.4349,0.3853,0.0000,0.9942,0.9982,0.0003,0.6115,0.9976
2.133,0.0946,0.6343,0.9771,0.9983,0.4348,0.9982,0.7540,0.9963
1.147,0.0367,0.9969,0.9930,0.5494,0.8913,0.0019,0.9993,0.9993
3.37,0.0641,0.7965,1.0000,0.9894,0.4206,0.0017,0.9952,0.9998
1.278,0.4594,0.7959,0.0067,0.0107,0.9956,0.0035,0.9379,0.9979
2.6,0.1692,0.9990,0.9995,0.9991,0.0188,0.9919,0.9988,0.9734
1.78,0.0096,0.9916,0.9990,0.0000,0.9713,0.0077,0.0050,0.9971
1.70,0.0018,0.9973,0.9961,0.9907,0.0000,0.9985,0.3150,0.9998
1.246,0.0500,0.9971,0.9995,0.9902,0.9907,0.0060,0.1362,0.9879
2.68,0.2689,0.9957,0.9952,0.7028,0.9963,0.9888,0.3840,0.9960
2.63,0.3149,0.7267,0.0017,0.9972,0.8354,0.9947,0.9988,0.9923
2.128,0.1898,0.9935,0.9994,0.7128,0.4422,0.9992,0.0001,0.9989
2.161,0.0488,0.9305,0.9225,0.8892,1.0000,0.9905,0.0057,0.9934
2.238,0.3477,0.7454,0.1067,0.7569,0.9287,0.9956,0.0030,0.9942
1.13,0.3708,0.4513,0.0508,0.2157,0.6196,0.9958,0.0298,0.9995
1.233,0.0059,0.0029,0.0006,0.9933,0.0077,0.0008,0.0028,0.9936
1.463,0.6615,0.2269,0.0008,0.2283,0.4310,0.0040,0.1550,0.9986
1.416,0.0314,0.5032,0.0113,0.9929,0.4022,0.0011,0.0054,0.9972
2.247,0.3627,0.7554,0.9965,0.5630,0.8247,0.0026,0.0020,0.9987
1.317,0.2939,0.8168,0.5745,0.9955,0.6887,0.0065,0.0097,0.9964
1.523,0.4209,0.2236,0.9970,0.9938,0.6280,0.0012,0.0049,0.9974
2.36,0.3047,0.9013,0.9942,0.0026,0.3292,0.0037,0.4643,0.9969
1.230,0.0099,0.9078,0.9886,0.9984,0.9966,0.0084,0.0060,0.9998
3.65,0.3381,0.4179,0.9951,0.2786,0.9973,0.9922,0.5329,0.9934
3.25,0.2634,0.0860,0.9973,0.6723,0.1855,0.2593,0.2057,0.9946
1.244,0.0580,0.1203,0.7472,0.9392,0.9942,0.0015,0.0027,0.9979
1.519,0.0895,0.6041,0.9973,0.9938,0.9915,0.0185,0.0126,0.9947
1.73,0.0592,0.9789,0.3087,0.9535,0.7752,0.9858,0.0737,0.9980
2.109,0.1562,0.9997,0.9966,0.9957,0.2810,0.9985,0.9970,0.9922
1.138,0.4709,0.3668,0.3731,0.9975,0.8894,0.0003,0.7678,0.9875
2.275,0.0702,0.9652,0.9916,0.9916,0.9980,0.7073,0.0015,0.9922
2.287,0.1289,0.9898,0.8705,0.0143,0.9974,0.5244,0.0025,0.9980
1.361,0.8922,0.0173,0.0088,0.2283,0.0850,0.9791,0.0022,0.9924
1.16,0.0151,0.9960,0.9801,0.9923,0.9992,0.0312,0.9948,0.9942
1.80,0.1615,0.5914,0.0105,0.4807,0.9971,0.0036,0.9946,0.9981
1.307,0.5732,0.9951,0.9731,0.1060,0.2517,0.0041,0.0099,0.9977
2.194,0.0562,0.9999,0.9943,0.9930,0.1375,0.0100,0.0134,0.9942
1.206,0.1715,0.4766,0.9337,0.9969,0.6591,0.0031,0.0679,0.9902
1.214,0.1429,0.9928,0.9966,0.9835,0.9957,0.9991,0.0099,0.9965
1.433,0.9992,0.2740,0.1527,0.5379,0.8525,0.3075,0.1928,0.9001
2.81,0.2399,0.1602,0.2318,0.9911,0.9974,0.1452,0.4222,0.9974
2.118,0.2997,0.4949,0.7883,0.9196,0.5607,0.0049,0.0005,0.9969
1.272,0.0599,0.8868,0.9982,0.9967,0.9957,0.0102,0.2352,0.9994
1.238,0.0166,0.8397,0.9987,0.9367,0.9971,0.9981,0.2798,0.9991
2.112,0.2419,0.7084,0.9998,0.9900,0.4922,0.9990,0.2260,0.9967
3.55,0.2479,0.9969,0.2116,0.9979,0.6562,0.9938,0.9971,0.9878
2.34,0.1427,0.4270,0.9997,0.9997,0.2264,0.0025,0.4145,0.9965
1.22,0.1040,0.9767,0.9987,0.9951,0.9933,0.9883,0.9938,0.9968
2.1,0.0715,0.9929,0.9995,0.9315,0.4075,0.9984,0.2227,0.0000
2.158,0.3682,0.9960,0.5673,0.0001,0.8071,0.8818,0.1100,0.9983
1.145,0.0649,0.9952,0.9970,0.9640,0.9985,0.0176,0.0053,0.9992
2.296,0.6036,0.8680,0.0004,0.5955,0.3990,0.6601,0.0027,0.9952
3.19,0.1531,0.9962,0.9942,0.0885,0.2270,0.0136,0.9960,0.9969
3.6,0.3745,0.4722,0.9996,0.9960,0.7571,0.9977,0.1227,0.9924
1.124,0.5443,0.2760,0.9885,0.9310,0.9991,0.9971,0.9957,0.9993
1.8,0.0113,0.6242,0.9958,0.9996,0.9995,0.9942,0.0047,0.9968
1.210,0.0277,0.5599,0.9903,0.9764,0.9878,0.9883,0.0036,0.9972
2.127,0.1876,0.8413,0.9867,0.9962,0.3603,0.0060,0.0099,0.9825
1.30,0.0550,0.9682,0.9964,0.0035,0.9988,0.9985,0.0021,0.9928
1.388,0.5242,0.0006,0.8253,0.9926,0.3521,0.0082,0.0035,0.9972
3.17,0.2445,0.6677,0.5439,0.9972,0.3480,0.9981,0.9991,0.9962
2.55,0.4449,0.9986,0.9304,0.0060,0.4895,0.9990,0.0040,0.9991
1.362,0.8854,0.1676,0.3288,0.1118,0.1843,0.0006,0.0148,0.9936
1.51,0.0217,0.9963,0.9989,0.9917,0.7866,0.9872,0.0031,0.9993
2.179,0.1331,0.9989,0.9938,0.7149,0.9998,0.9880,0.8736,0.9994
2.136,0.1588,0.4734,0.9938,0.9996,0.3098,0.0036,0.0180,0.9899
1.97,0.3681,0.9998,0.5208,0.4653,0.9988,0.0017,0.0036,0.9993
1.525,0.1298,0.0016,0.1064,0.9874,0.9998,0.0056,0.2792,0.9989
1.535,0.3858,0.9976,0.9972,0.7537,0.6160,0.9889,0.0024,0.9949
2.60,0.1688,0.9955,0.9962,0.7279,0.2475,0.9910,0.9999,0.9867
2.285,0.0312,0.4369,0.9366,0.9935,0.2708,0.0686,0.0101,0.9931
1.275,0.1654,0.6926,0.9980,0.9913,0.9956,0.0052,0.0556,0.9933
2.213,0.4852,0.7195,0.9968,0.9947,0.9420,0.0011,0.9983,0.9915
1.255,0.2532,0.6314,0.0382,0.9975,0.9969,0.0001,0.0049,0.9886
1.477,0.7867,0.9901,0.9997,0.0001,0.8215,0.0036,0.0085,0.9992
2.77,0.3682,0.6586,0.4135,0.9856,0.6822,1.0000,0.0091,0.9999
1.302,0.1107,0.9974,0.9949,0.9981,0.9994,0.9923,0.0031,0.9994
1.313,0.0853,0.9967,0.9995,0.9987,0.5780,0.0070,0.0018,0.9897
1.231,0.3161,0.9979,0.9972,0.9278,0.6424,0.0001,0.0029,0.9947
1.368,0.3179,0.5303,0.7353,0.9905,0.9958,0.0029,0.0024,0.9997
1.190,0.1102,0.1877,0.1157,0.5349,0.9975,0.0039,0.0003,0.9991
1.54,0.0265,0.9971,0.9990,0.9971,0.9908,0.9913,0.9952,0.9935
1.40,0.0368,0.9997,0.9992,0.1874,0.9779,0.9986,0.0003,0.9986
2.85,0.1979,0.6506,0.9991,0.1150,0.9992,0.9097,0.0017,0.9971
1.270,0.6675,0.9905,0.9941,0.7777,0.7174,0.0018,0.0072,0.9977
2.104,0.4667,0.9866,0.9923,0.7632,0.5641,0.9921,0.9967,0.9987
1.111,0.5406,0.9976,0.9948,0.1988,0.9998,0.9998,0.9997,0.9993
2.21,0.0567,0.9916,0.9936,0.4467,0.0633,0.9969,0.9985,0.9949
1.64,0.0091,0.9292,0.9987,0.9987,0.0022,0.9915,0.0171,0.9988
2.221,0.0355,0.8624,0.9525,0.6975,0.9919,0.0077,0.3968,0.9984
1.192,0.0038,0.9959,0.9955,0.9489,0.0986,0.5145,0.4946,0.9550
1.248,0.8059,0.9977,0.9977,0.1483,0.9942,0.0177,0.4559,0.0096
2.260,0.2094,0.2139,0.3045,0.0124,0.9952,0.2366,0.0368,0.9920
2.129,0.2224,0.9983,0.9955,0.9980,0.9709,0.0000,0.0027,0.9974
1.415,0.0726,0.7383,0.4502,0.7694,0.9952,0.2164,0.0030,0.9979
2.234,0.0665,0.9987,0.9984,0.5911,0.9994,0.9965,0.2929,0.9925
1.59,0.0554,0.9996,0.7851,0.9996,0.9893,0.9939,0.0590,0.9929
1.496,1.0000,0.0641,0.8707,0.0752,0.1471,0.9560,0.9270,0.0001
2.173,0.0820,0.9993,0.9921,0.0029,0.5698,0.0004,0.0112,0.9984
1.253,0.0102,0.0024,0.0037,0.9959,0.0054,0.0102,0.0016,0.9988
3.69,0.0690,0.9941,0.9982,0.9536,0.9979,0.9964,0.0626,0.9921
1.167,0.0371,0.0893,0.9982,0.9945,0.9836,0.0011,0.0037,0.9990
1.7,0.0048,0.9983,0.9943,0.9944,0.9982,0.0012,0.7409,0.9774
1.297,0.1423,0.4690,0.7986,0.9966,0.8781,0.0078,0.0052,0.9967
3.35,0.3149,0.5983,0.9987,0.9468,0.6616,0.9938,0.0145,0.9944
1.258,0.1006,0.8945,0.9973,0.9899,0.5447,0.0037,0.0091,0.9978
1.534,0.9990,0.0660,0.7318,0.5567,0.5464,0.9464,0.2468,0.1056
1.161,0.0685,0.4617,0.5055,0.9979,0.4822,0.0041,0.0019,0.9999
1.11,0.0797,0.6071,0.9970,0.9976,0.3832,0.9854,0.0041,0.9983
2.199,0.5863,0.2776,0.9920,0.9945,0.7235,0.5793,0.0008,0.9982
1.544,0.9888,0.2082,0.0642,0.2778,0.2283,0.9383,0.0025,0.9948
1.282,0.6072,0.2626,0.5390,0.4687,0.9959,0.5748,0.0067,0.9972
3.0,0.3650,0.5558,0.9095,0.9734,0.1915,0.9853,0.5225,0.9897
1.531,0.0252,0.0048,0.0070,0.9956,0.9953,0.0010,0.0065,0.9977
1.28,0.6439,0.9863,0.0004,0.0039,0.1749,0.9964,0.9898,0.9962
2.218,0.1249,0.0045,0.9871,0.7855,0.9984,0.0018,0.1390,0.9991
2.141,0.2209,0.7160,0.8518,0.3482,0.9959,0.9942,0.9976,0.9944
1.12,0.0583,0.3329,0.9952,0.9948,0.7379,0.9942,0.6253,0.9957
1.470,0.1712,0.3980,0.4451,0.0005,0.9999,0.0029,0.0011,0.9940
2.51,0.0646,0.4969,0.8784,0.9978,0.6601,0.9942,0.4446,0.9982
1.294,0.6325,0.5821,0.9056,0.6154,0.4061,0.7897,0.0014,0.9985
1.465,0.9903,0.2925,0.7454,0.1181,0.4546,0.7523,0.8422,0.5606
1.504,0.9332,0.0608,0.5491,0.6081,0.7945,0.6115,0.2785,0.7903
3.40,0.6143,0.5647,0.1854,0.7482,0.3429,0.9999,0.3584,0.9983
2.193,0.4992,0.4922,0.4646,0.9935,0.4664,0.9937,0.0001,0.9993
2.195,0.4208,0.6595,0.2250,0.0188,0.0414,0.0029,0.0006,0.9745
1.528,0.0595,0.4691,0.9986,0.9864,0.9983,0.0011,0.1809,0.9970
1.344,0.1008,0.4051,0.9982,0.9975,0.4838,0.0000,0.0046,0.9952
2.181,0.0133,0.8235,0.6696,0.9967,0.9941,0.9988,0.0025,0.9901
2.159,0.1025,0.3770,0.8735,0.9883,0.9941,0.0120,0.0051,0.9975
1.89,0.0536,0.4638,0.9954,0.9216,0.9883,0.1301,0.0014,0.9990
1.475,0.3602,0.0423,0.5298,0.2727,0.0024,0.0006,0.0150,0.9969
1.503,0.9993,0.5602,0.3894,0.0235,0.4104,0.5834,0.3884,0.8815
2.263,0.1663,0.9917,0.4793,0.8576,0.9938,0.0010,0.8583,0.9970
1.38,0.0127,0.9957,0.9999,0.9986,0.0055,0.5874,0.0226,0.9901
1.432,0.0438,0.0000,0.4539,0.9985,0.2506,0.0118,0.0014,0.9959
1.412,0.5553,0.9979,0.9990,0.3671,0.9952,0.7858,0.4337,0.9952
1.143,0.0194,0.9980,0.9620,0.3512,0.9943,0.9998,0.0004,0.9965
2.44,0.3655,0.9232,0.9961,0.9982,0.9976,0.0067,0.5166,0.9986
1.164,0.1031,0.6972,0.4723,0.8028,0.9946,0.0056,0.0007,0.9988
2.83,0.1433,0.6488,0.7701,0.9886,0.0126,0.0049,0.4668,0.9927
1.251,0.2921,0.2804,0.4829,0.3801,0.9911,0.2034,0.0003,0.9983
1.162,0.0224,0.8709,0.2372,0.9985,0.7338,0.3198,0.0006,0.9965
1.261,0.0092,0.9949,0.8356,0.9985,0.9859,0.0018,0.0069,0.9978
1.279,0.5486,0.0114,0.0269,0.2069,0.2864,1.0000,0.0028,0.9989
1.260,0.6059,0.9955,0.9995,0.9414,0.6134,0.1585,0.0002,0.9958
3.16,0.0840,0.9999,0.9943,0.6137,0.9979,0.9925,0.0021,0.9910
3.43,0.2257,0.3984,0.3600,0.9971,0.5985,0.7154,0.0012,0.9920
1.309,0.0829,0.6149,0.8820,0.9941,0.9748,0.0023,0.0015,0.9978
2.155,0.2119,0.4587,0.8755,0.9969,0.2754,0.0070,0.1763,0.9994
2.163,0.2030,0.9896,0.9991,0.6560,0.9764,0.1855,0.0021,0.9984
1.464,0.3520,0.5060,0.6363,0.4370,0.9985,0.9986,0.0001,0.9862
2.124,0.4814,0.4152,0.0686,0.0395,0.9981,0.9861,0.0021,0.9975
2.107,0.2535,0.9995,0.9930,0.9245,0.1225,0.0362,0.0559,0.9969
1.137,0.0070,0.9968,0.9959,0.9912,0.9472,0.3724,0.3371,0.9994
2.49,0.5454,0.8068,0.1575,0.9901,0.0004,0.9975,0.0417,0.9966
2.259,0.5435,0.4715,0.1766,0.8144,0.0294,0.1677,0.6810,0.9978
2.67,0.1465,0.2726,0.9886,0.2061,0.9947,0.6362,0.3016,0.9997
1.227,0.4045,0.3147,0.9950,0.9998,0.3622,0.0015,0.0030,0.9920
1.168,0.0656,0.8747,0.6655,0.9927,0.1266,0.0002,0.3038,0.9965
1.305,0.1126,0.9979,0.0079,0.5386,0.7486,0.0015,0.0010,0.9998
3.30,0.3362,0.5964,0.9518,0.9770,0.0322,0.0015,0.2609,0.9757
1.406,0.9005,0.7470,0.7391,0.9972,0.0006,0.9954,0.0112,0.9974
1.217,0.0398,0.7775,0.9989,0.9984,0.9972,0.0009,0.2991,0.9957
1.44,0.2063,0.5665,0.9952,0.9905,0.2431,0.0000,0.0989,0.9909
3.46,0.2813,0.2427,0.7215,0.6299,0.8942,0.1114,0.0053,0.9944
1.208,0.0187,0.6522,0.9992,0.9905,0.9960,0.9989,0.0028,0.9981
1.117,0.0469,0.9945,0.9865,0.9991,0.7310,0.0167,0.1965,0.9990
1.135,0.0116,0.9974,0.9981,0.9981,0.9983,0.0029,0.0030,0.9991
3.45,0.3537,0.9982,0.2987,0.9943,0.6645,0.9967,0.9948,0.9950
2.208,0.1585,0.1062,0.9969,0.9987,0.3602,0.2930,0.1667,0.9987
2.139,0.3662,0.4213,0.4465,0.0004,0.3431,0.0950,0.9093,0.9973
1.103,0.6698,0.9939,0.0016,0.9966,0.0142,0.9983,0.6146,0.9974
1.53,0.0584,0.9991,0.9977,0.0906,0.2104,0.0002,0.7862,0.9992
1.358,0.1699,0.3349,0.9173,0.9934,0.5431,0.0055,0.0053,0.9911
3.5,0.1686,0.9996,0.9952,0.2910,0.6691,0.9995,0.0017,0.3030
2.114,0.1269,0.9918,0.9919,0.9620,0.5049,0.9130,0.3958,0.9986
1.184,0.5448,0.4957,0.2750,0.9994,0.9975,0.0412,0.9939,0.9921
1.331,0.0997,0.9985,0.9961,0.9432,0.4585,0.0016,0.0036,0.9938
2.227,0.0494,0.5785,0.9955,0.9992,0.2653,0.0017,0.1265,0.9923
1.299,0.1108,0.3074,0.9946,0.9980,0.0022,0.9913,0.0002,0.9960
1.42,0.0141,0.7319,0.9981,0.9850,0.7809,0.9904,0.0152,0.9956
2.200,0.1585,0.3865,0.0589,0.9990,0.8125,0.0038,0.7667,0.9985
2.233,0.3781,0.3376,0.9985,0.0008,0.9925,0.9941,0.0006,0.9887
2.286,0.2021,0.6444,0.9863,0.9879,0.9889,0.0010,0.1408,0.9975
1.295,0.0900,0.4083,0.1697,0.9967,0.9999,0.0000,0.0826,0.9967
1.256,0.6658,0.8627,0.9954,0.9973,0.0055,0.9989,0.0006,0.9970
1.116,0.0104,0.9987,0.9660,0.9748,0.9987,0.0019,0.0008,0.9965
1.232,0.2845,0.3281,0.1413,0.9958,0.9985,0.0002,0.0050,0.9970
3.54,0.1483,0.8630,0.9936,0.9279,0.1636,0.9916,0.4915,0.9974
1.378,0.4033,0.0017,0.0019,0.9881,0.8072,0.9933,0.0010,0.9956
2.64,0.0928,0.6475,0.9998,0.9969,0.6727,0.0008,0.6593,0.9965
1.114,0.0150,0.9974,0.7854,0.9957,0.9996,0.9784,0.5690,0.9932
3.28,0.1555,0.9999,0.9979,0.2671,0.8028,0.2791,0.9956,0.9980
2.65,0.2087,0.9947,0.9950,0.9972,0.9242,0.0035,0.6071,0.9980
2.289,0.5101,0.1044,0.0104,0.2684,0.2372,0.0006,0.0069,0.9943
3.8,0.3952,0.6891,0.3655,0.9893,0.9990,0.9845,0.9308,0.9914
2.47,0.2938,0.7463,0.9951,0.0053,0.2437,0.9936,0.9887,0.9909
1.142,0.1263,0.7461,0.9945,0.9908,0.9066,0.8281,0.0015,0.9948
1.27,0.0024,0.9981,0.9986,0.9993,0.9973,0.9936,0.9926,0.9963
1.334,0.9181,0.2171,0.3341,0.5126,0.2693,0.1599,0.0007,0.9971
1.74,0.0114,0.9976,0.6625,0.9554,0.9982,0.9970,0.0407,0.9938
1.131,0.2433,0.9095,0.9995,0.9348,0.9199,0.0001,0.0016,0.9956
1.17,0.0011,0.9984,0.0122,0.9967,0.9980,0.0037,0.7406,0.9917
1.252,0.2484,0.9195,0.4889,0.9988,0.4761,0.4000,0.0004,0.9977
1.315,0.5491,0.4030,0.7380,0.0035,0.9985,0.0056,0.0044,0.9993
2.56,0.0438,0.9988,0.9884,0.8746,0.9898,0.0948,0.8013,0.9928
2.116,0.3253,0.5098,0.9921,0.9432,0.7437,0.9898,0.1578,0.9941
1.223,0.1222,0.5979,0.0113,1.0000,0.9973,0.0088,0.7606,0.9952
1.391,0.3842,0.0030,0.7636,0.9377,0.6227,0.0014,0.0065,0.9970
1.380,0.4336,0.0110,0.0082,0.4961,0.2926,0.0183,0.0019,0.9984
1.65,0.0491,0.9980,0.9994,0.9955,0.3351,0.0122,0.1763,0.9926
1.185,0.0928,0.3788,0.9994,0.9999,0.9997,0.0022,0.5440,0.9898
2.43,0.1693,0.3925,0.9947,0.8677,0.9933,0.0033,0.0060,0.9950
2.182,0.5723,0.0003,0.9739,0.9799,0.9993,0.9831,0.9980,0.9863
1.225,0.4995,0.3355,0.5050,0.4191,0.2392,0.5780,0.0061,0.9994
2.160,0.2092,0.3040,0.1849,0.9350,0.0159,0.3130,0.2213,0.9551
2.32,0.3148,0.7708,0.3120,0.5633,0.3653,0.9990,0.9959,0.9987
1.447,0.9999,0.5934,0.7255,0.2329,0.9138,0.8499,0.1713,0.8845
2.80,0.0977,0.9885,0.9971,0.8035,0.9983,0.9995,0.2028,0.9898
1.75,0.0601,0.9889,0.9958,0.8408,0.9959,0.9878,0.9954,0.9862
1.425,0.1845,0.0009,0.9939,0.2508,0.4080,0.0051,0.0033,0.9975
2.241,0.2111,0.0023,0.0006,0.8726,0.5056,0.0043,0.0001,0.9990
1.359,0.2153,0.6370,0.9965,0.4671,0.7684,0.5999,0.0026,0.9993
1.456,0.0931,0.6451,0.0428,0.9984,0.9939,0.0145,0.0037,0.9990
1.268,0.1991,0.9554,0.9244,0.9965,0.1172,0.0023,0.0063,0.9983
2.130,0.3014,0.7969,0.0320,0.8531,0.3012,0.0207,0.2005,0.9871
2.270,0.6175,0.9972,0.7997,0.6801,0.9988,0.6579,0.0030,0.9983
2.76,0.1099,0.2666,0.4483,0.9958,0.9992,0.0063,0.0038,0.9924
2.197,0.0839,0.5408,0.9977,0.9925,0.4486,0.0058,0.4234,0.9992
1.483,0.0529,0.6275,0.9943,0.1606,0.9987,0.0002,0.4391,0.9970
1.320,0.5529,0.0025,0.0000,0.7985,0.0132,0.0050,0.0232,0.9902
1.349,0.7002,0.0284,0.0005,0.9957,0.4197,0.0052,0.8640,0.9970
1.509,0.8996,0.1837,0.0014,0.2022,0.2568,0.0170,0.0059,0.9742
1.308,0.2903,0.3081,0.3710,0.9993,0.5524,0.0062,0.0035,0.9996
2.205,0.6929,0.0014,0.1585,0.0018,0.5511,0.0085,0.9976,0.9877
1.518,0.0621,0.8626,0.9970,0.3509,0.9973,0.0031,0.0053,0.9963
1.420,0.2313,0.5277,0.4155,0.6284,0.9939,0.9992,0.0005,0.9974
1.173,0.3987,0.9353,0.9674,0.9914,0.7751,0.0028,0.6875,0.9971
2.242,0.4918,0.1118,0.1962,0.0032,0.2839,0.0156,0.0097,0.9962
1.499,0.0190,0.0057,0.0689,0.9923,0.6629,0.0122,0.0028,0.9989
1.480,0.4139,0.2615,0.0127,0.9897,0.9957,0.0001,0.3805,0.9923
1.239,0.7018,0.9985,0.0004,0.9892,0.4398,0.9980,0.8870,0.9936
1.259,0.0301,0.9370,0.9996,0.9959,0.9921,0.0072,0.0160,0.9936
1.306,0.0405,0.9917,0.9967,0.9936,0.0051,0.0008,0.5272,0.9967
1.9,0.0020,0.8524,0.9944,0.9841,0.2341,0.0033,0.0008,0.9956
1.304,0.3526,0.2110,0.7843,0.9957,0.4976,0.0023,0.0097,0.9987
1.39,0.0059,0.5675,0.9978,0.9980,0.9984,0.0015,0.6013,0.9875
1.286,0.0468,0.1519,0.9985,0.9941,0.7647,0.0047,0.0036,0.9997
3.24,0.0710,0.9983,0.9288,0.9937,0.2413,0.9963,0.9360,0.9954
2.186,0.3410,0.5085,0.9738,0.9995,0.7234,0.0077,0.3392,0.9891
2.290,0.2245,0.7327,0.5546,0.9997,0.7290,0.0019,0.0015,0.9943
1.150,0.0001,0.9915,0.9925,0.9943,0.2332,0.0047,0.0014,0.9941
1.326,0.0800,0.9988,0.8536,0.8394,0.9996,0.0012,0.0147,0.9996
1.66,0.2703,0.9999,1.0000,0.9978,0.9992,0.9981,0.8777,0.9940
1.404,0.2512,0.8365,0.2147,0.9985,0.8335,0.0104,0.0072,0.9925
1.411,0.0241,0.9967,0.9860,0.9856,0.9893,0.0147,0.0016,0.9933
3.38,0.2792,0.7123,0.9875,0.9938,0.7653,0.0107,0.5874,0.9971
1.498,0.0134,0.4089,0.9983,0.5716,0.9869,0.0022,0.0026,0.9955
2.257,0.3849,0.9965,0.9996,0.9871,0.8523,0.0016,0.0025,0.9962
1.121,0.0550,0.9980,0.9980,0.9961,0.0019,0.9922,0.7133,0.9957
3.4,0.0794,0.9948,0.2431,0.9963,0.9978,0.9952,0.9915,0.9972
2.248,0.2808,0.7203,0.9996,0.9937,0.9991,0.0018,0.0002,0.9973
1.417,0.0396,0.4606,0.1049,0.9860,0.9911,0.0069,0.0067,0.9966
