gid,fitness,wacc,wdon,wexs,wins,wexl,winl,winf
2.292,0.1614,0.9989,0.1487,0.9914,0.9925,0.0044,0.0071,0.9992
1.337,0.1673,0.8391,0.8905,0.9970,0.1034,0.0001,0.0030,0.9993
1.336,0.2563,0.3907,0.5815,0.9972,0.7492,0.0006,0.0029,0.9991
2.148,0.1142,0.5987,0.9968,0.9568,0.9987,0.3588,0.0723,0.9946
1.254,0.7098,0.9989,0.9322,0.8933,0.0621,0.9928,0.9216,0.9963
3.20,0.1831,0.9920,0.9993,0.6651,0.4158,0.9970,0.7410,0.9999
1.100,0.3763,0.4558,0.6956,0.9979,0.9903,0.0048,0.0590,0.9968
2.244,0.4055,0.9976,0.2046,0.9988,0.3817,0.1824,0.9321,0.9989
3.12,0.0231,0.9978,0.9468,0.9656,0.9924,0.0005,0.9912,0.9961
2.35,0.3464,0.9929,0.9909,0.9927,0.9903,0.9944,0.9958,0.7722
1.15,0.0149,0.9927,0.9989,0.7759,0.9941,0.6423,0.0014,0.8275
2.18,0.0341,0.8620,0.9949,0.9990,0.9931,0.0072,0.4930,0.9951
1.394,0.0560,0.9920,0.9913,0.9985,0.9985,0.9871,0.0054,0.9933
1.29,0.0239,0.5775,0.9964,0.9968,0.0077,0.0102,0.0034,0.9983
1.132,0.0941,0.9976,0.9974,0.9960,0.5775,0.0004,0.9762,0.9998
2.266,0.2897,0.4666,0.6809,0.9955,0.1005,0.0017,0.9165,0.9975
1.293,0.5120,0.3001,0.9809,0.7820,0.3639,0.0086,0.3393,0.9979
1.240,0.1659,0.9984,0.2852,0.9997,0.9772,0.0051,0.3432,0.9991
3.53,0.3226,0.0974,0.9965,0.3033,0.0520,0.0034,0.0056,0.9999
1.396,0.5048,0.0085,0.1990,0.9985,0.9859,0.0042,0.0105,0.9982
2.167,0.1848,0.9944,0.7857,0.9967,0.6680,0.0107,0.4011,0.9984
3.2,0.0932,0.9240,0.9957,0.9954,0.9235,0.9993,0.2614,0.9971
1.459,0.3137,0.5277,0.6338,0.9792,0.6417,0.0002,0.0001,0.9972
2.71,0.0805,0.7089,0.9988,0.8691,0.9973,0.0024,0.0084,0.9906
2.100,0.4531,0.9965,0.9991,0.9962,0.8980,0.4840,0.0111,0.9987
1.186,0.0384,0.6238,0.9515,0.8053,0.9899,0.0086,0.0013,0.9957
1.410,0.2718,0.5136,0.3277,0.9994,0.9970,0.0005,0.3736,0.9951
2.175,0.2589,0.6490,0.9993,0.9886,0.1515,0.0038,0.1415,0.9977
2.222,0.1508,0.9980,0.7415,0.8314,0.9994,0.9931,0.0034,0.9933
2.117,0.3713,0.9858,0.7953,0.2687,0.0054,0.9995,0.0137,0.9899
2.5,0.2065,0.9034,0.0013,0.8970,0.9958,0.9962,0.9961,0.9971
3.50,0.3633,0.9902,0.9818,0.0179,0.0002,1.0000,0.9248,0.9971
4.6,0.2570,0.9892,0.6722,0.9870,0.5850,0.0010,0.9924,0.9927
3.49,0.2184,0.6307,0.6472,0.0008,0.6168,0.9953,0.1043,0.9960
1.355,0.1205,0.1781,0.9280,0.9950,0.1023,0.3433,0.0001,0.9927
2.53,0.1169,0.6685,0.9985,0.9747,0.4186,0.0054,0.2107,0.9981
1.486,0.5865,0.5115,0.0100,0.0029,0.6232,0.0028,0.0133,0.9893
1.453,0.8523,0.3522,0.0002,0.4295,0.8052,0.0063,0.8755,0.9898
2.283,0.0645,0.6668,0.9986,1.0000,0.7969,0.0000,0.9973,0.9964
2.115,0.0831,0.5650,0.9996,0.9265,0.9985,0.9860,0.0175,0.9820
1.136,0.2998,0.5502,0.2804,0.9967,0.6820,0.0008,0.0100,0.9999
1.346,0.2021,0.5914,0.9973,0.4441,0.9965,0.0002,0.0026,0.9994
1.41,0.1317,0.3860,0.3071,0.9987,0.9986,0.0040,0.0101,0.9947
2.293,0.3125,0.7405,0.2462,1.0000,0.4540,0.0106,0.5382,0.9801
3.31,0.0454,0.9222,0.9954,0.8138,0.4593,0.9875,0.9915,0.9990
2.239,0.0441,0.9887,0.9996,0.9987,0.0948,0.0002,0.9987,0.9989
1.263,0.1128,0.6001,0.9950,0.9962,0.5304,0.0106,0.4734,0.9990
1.488,0.5501,0.0808,0.5009,0.9987,0.8401,0.0035,0.0010,0.9971
2.217,0.3350,0.2691,0.9966,0.9900,0.0045,0.0025,0.0017,0.9941
1.236,0.0363,0.8978,0.9951,0.9982,0.9952,0.0030,0.0016,0.9999
1.397,0.5350,0.8168,0.9764,0.9998,0.4516,0.9959,0.0010,0.9955
1.285,0.1308,0.5950,0.2363,0.9980,0.9986,0.0038,0.0131,0.9988
1.479,0.5499,0.0133,0.0001,0.2686,0.4466,0.0397,0.0095,0.9967
2.201,0.4354,0.3908,0.0036,0.9987,0.9963,0.0039,0.6094,0.9988
2.133,0.1004,0.6553,0.9996,0.9990,0.4459,0.9739,0.8170,0.9892
1.147,0.0393,0.9973,0.9997,0.5902,0.9258,0.0016,0.9993,0.9974
3.37,0.0691,0.8089,0.9890,0.9998,0.4083,0.0082,0.9952,0.9998
1.278,0.4694,0.7751,0.0062,0.0001,0.9975,0.0033,0.9141,0.9972
2.6,0.1758,0.9899,0.9970,0.9916,0.0152,0.9899,0.9962,0.9961
1.78,0.0126,0.9979,0.9952,0.0128,0.9987,0.0086,0.0015,0.9932
1.70,0.0028,0.9988,0.9873,0.9932,0.0026,0.9973,0.2570,0.9958
1.246,0.0578,0.9993,0.9943,0.9935,0.9912,0.0015,0.1477,0.9991
2.68,0.2670,0.9993,0.9991,0.7184,0.9997,0.9997,0.4043,0.9711
2.63,0.3141,0.7599,0.0032,0.9997,0.8339,0.9992,0.9733,0.9976
2.128,0.2020,0.9983,0.9986,0.7622,0.4840,0.9909,0.0003,0.9841
2.161,0.0494,0.9373,0.9341,0.8332,0.9985,0.9547,0.0003,0.9985
2.238,0.3488,0.7640,0.1058,0.8571,0.8873,0.9761,0.0021,0.9850
1.13,0.3891,0.4343,0.0299,0.2484,0.6233,0.9945,0.0330,0.9946
1.233,0.0057,0.0100,0.0240,0.9993,0.0035,0.0072,0.0001,0.9998
1.463,0.6040,0.1058,0.0007,0.0872,0.2498,0.0001,0.0035,0.9878
1.416,0.0321,0.4812,0.0126,0.9975,0.3665,0.0006,0.0029,0.9989
2.247,0.3919,0.4226,0.4970,0.4797,0.7840,0.0200,0.0051,0.9573
1.317,0.3302,0.8127,0.5924,0.9886,0.6629,0.0034,0.0062,1.0000
1.523,0.4256,0.2018,0.9901,0.9991,0.6244,0.0097,0.0025,0.9808
2.36,0.3290,0.8539,0.9965,0.0070,0.3644,0.0102,0.4241,0.9992
1.230,0.0117,0.9351,0.9947,0.9977,0.9975,0.0165,0.0027,0.9972
3.65,0.3315,0.4687,1.0000,0.2840,0.9994,0.8897,0.5271,0.9996
3.25,0.2642,0.1607,0.9995,0.7494,0.1989,0.1705,0.3528,0.9928
1.244,0.0661,0.0779,0.7195,0.8885,0.9995,0.0045,0.0029,0.9939
1.519,0.1040,0.5768,0.9993,0.9928,0.9929,0.0045,0.0031,0.9874
1.73,0.0717,0.9709,0.2496,0.9768,0.7570,0.9919,0.0617,0.9997
2.109,0.1590,0.9998,0.9986,0.9982,0.3736,0.9947,0.9907,0.9897
1.138,0.4763,0.3568,0.3627,0.9994,0.8837,0.0021,0.7474,0.9997
2.275,0.0791,0.9436,0.9962,0.9988,0.9905,0.7758,0.0121,1.0000
2.287,0.0977,0.9987,0.8133,0.0007,0.9967,0.0016,0.0076,0.9858
1.361,0.8959,0.0018,0.0068,0.5105,0.1983,0.9990,0.0042,0.9873
1.16,0.0168,0.9965,0.9994,0.9988,0.9990,0.0104,0.9977,0.9867
1.80,0.1609,0.5924,0.0001,0.4965,0.9989,0.0001,0.9996,0.9950
1.307,0.6656,0.9763,0.8650,0.1608,0.2913,0.0109,0.0047,0.9940
2.194,0.0443,0.5847,0.9939,0.9977,0.0168,0.0087,0.0040,0.9925
1.206,0.1858,0.4932,0.7922,0.9989,0.6751,0.0045,0.0562,0.9967
1.214,0.1441,0.9694,0.9960,0.9961,0.9941,0.9917,0.0093,0.9978
1.433,0.9992,0.5712,0.3302,0.3948,0.6788,0.4324,0.5519,0.4823
2.81,0.2463,0.1558,0.1581,0.9964,0.9994,0.6548,0.4583,0.9954
2.118,0.3193,0.4874,0.6468,0.9979,0.6907,0.0089,0.0055,0.9986
1.272,0.0638,0.9040,0.9950,0.9978,0.9983,0.0083,0.1488,0.9928
1.238,0.0216,0.8628,0.9948,0.8862,0.9968,0.9924,0.2356,0.9985
2.112,0.2471,0.6807,0.9959,0.9956,0.4908,0.8869,0.1507,0.9920
3.55,0.2474,0.9884,0.2404,0.9898,0.6722,0.9895,0.9960,0.9968
2.34,0.1524,0.4367,0.9980,0.9997,0.2169,0.0089,0.4039,0.9993
1.22,0.1009,0.9927,0.9973,0.9995,0.9989,0.9915,0.9883,0.9977
2.1,0.0777,0.9920,0.9990,0.8986,0.3697,0.9998,0.2167,0.0005
2.158,0.3707,0.9953,0.6357,0.0088,0.7481,0.5119,0.0266,0.9835
1.145,0.0682,0.8457,0.9826,0.9920,0.9965,0.0041,0.0016,0.9972
2.296,0.5958,0.9822,0.0061,0.6564,0.4121,0.4621,0.0013,0.9972
3.19,0.1515,0.9961,0.9999,0.2386,0.4033,0.0221,0.9948,0.9984
3.6,0.3726,0.0011,0.9876,0.9981,0.9989,0.9921,0.6371,0.9992
1.124,0.5462,0.3093,0.9997,0.8927,0.9986,0.9969,0.9979,0.9901
1.8,0.0142,0.6404,0.9964,0.9945,0.9948,0.9663,0.0054,0.9910
1.210,0.0324,0.5774,0.9976,0.9942,0.9984,0.9984,0.0106,0.9987
2.127,0.0963,0.5186,0.9957,0.9728,0.2647,0.0074,0.0037,0.9904
1.30,0.0599,0.9567,0.9972,0.0081,0.9953,0.9978,0.0122,0.9987
1.388,0.5268,0.0052,0.6499,0.9961,0.3206,0.0097,0.0028,0.9999
3.17,0.2592,0.7223,0.5233,0.9987,0.3303,0.9987,0.9979,0.9951
2.55,0.4697,0.9988,0.9087,0.0003,0.4691,0.9899,0.0030,0.9987
1.362,0.8225,0.0086,0.2605,0.0195,0.0925,0.0106,0.0006,0.9960
1.51,0.0253,0.9977,0.9999,0.9894,0.8039,0.9996,0.0028,0.9990
2.179,0.1393,0.9700,0.9937,0.8916,0.9932,0.9994,0.6662,0.9899
2.136,0.1979,0.5322,0.9857,0.9995,0.4310,0.0053,0.0154,0.9991
1.97,0.3685,0.9986,0.6920,0.6327,0.9991,0.0086,0.0013,0.9966
1.525,0.1136,0.0024,0.0087,0.9901,0.9982,0.0032,0.3206,0.9992
1.535,0.4122,0.9982,0.9995,0.7052,0.5726,0.8436,0.0058,0.9921
2.60,0.1851,0.9927,0.9963,0.7232,0.2731,0.9935,0.9987,0.9937
2.285,0.0387,0.5977,0.9995,0.9927,0.0766,0.0315,0.0222,0.9924
1.275,0.1809,0.6878,0.9938,0.9999,0.9947,0.0076,0.0530,0.9885
2.213,0.4884,0.7154,0.9941,0.9981,0.9434,0.0041,0.9984,0.9921
1.255,0.2612,0.6427,0.0003,0.9972,0.9852,0.0070,0.0003,0.9991
1.477,0.7789,0.9935,0.9997,0.0025,0.8024,0.0038,0.0059,0.9959
2.77,0.3725,0.6505,0.4036,0.9947,0.6854,0.9949,0.0028,0.9968
1.302,0.1322,0.9994,0.9956,0.9917,0.9968,0.9923,0.0117,0.9969
1.313,0.1027,0.9989,0.9997,0.9992,0.5768,0.0168,0.0002,1.0000
1.231,0.3602,0.9788,0.9996,0.9827,0.6422,0.0023,0.0038,0.9978
1.368,0.3432,0.5220,0.7449,0.9996,0.9944,0.0014,0.0021,0.9946
1.190,0.1177,0.1668,0.0421,0.5486,0.9939,0.0031,0.0014,0.9930
1.54,0.0329,0.9916,0.9996,0.9925,0.9942,0.9952,0.9993,0.9823
1.40,0.0525,1.0000,0.9917,0.7008,0.9993,0.9883,0.0048,0.9836
2.85,0.2068,0.6002,0.9865,0.1826,0.9980,0.8971,0.0010,0.9984
1.270,0.6789,0.9935,0.9986,0.7674,0.6470,0.0034,0.0055,0.9956
2.104,0.4795,0.9998,0.9963,0.8227,0.6088,0.9960,0.9999,0.9999
1.111,0.5445,0.9964,0.9980,0.1416,0.9972,0.9905,0.9968,0.9986
2.21,0.0637,0.9991,0.9866,0.4781,0.0772,0.9959,0.9998,0.9922
1.64,0.0119,0.9284,0.9949,0.9999,0.0275,0.9994,0.0154,0.9986
2.221,0.0356,0.8090,0.9076,0.5787,0.9970,0.0030,0.4316,0.9976
1.192,0.0043,0.9614,0.9913,0.9672,0.2726,0.9509,0.4983,0.9161
1.248,0.8015,0.9991,0.9999,0.2331,0.9954,0.0033,0.3703,0.0114
2.260,0.2114,0.2458,0.3238,0.0068,0.9977,0.0478,0.1159,0.9888
2.129,0.2329,0.9962,0.8880,0.9984,0.9964,0.0062,0.0204,0.9989
1.415,0.0728,0.7500,0.3947,0.7776,0.9990,0.0691,0.0006,0.9994
2.234,0.0742,0.9978,0.9982,0.6284,0.9884,0.9945,0.1685,0.9960
1.59,0.0578,0.9894,0.7946,0.9990,0.9866,0.9999,0.0578,0.9990
1.496,1.0000,0.0209,0.5754,0.5651,0.0593,0.6709,0.3730,0.1878
2.173,0.0889,0.9858,0.9987,0.0003,0.5946,0.0019,0.0032,0.9931
1.253,0.0097,0.0066,0.0023,0.9974,0.0017,0.0054,0.0002,0.9983
3.69,0.0736,0.9925,0.9992,0.9433,0.9971,0.9759,0.0038,0.9985
1.167,0.0419,0.0194,0.9991,0.9983,0.9977,0.0058,0.0288,0.9997
1.7,0.0057,0.9837,0.9982,0.9905,0.9999,0.0091,0.8070,0.9893
1.297,0.1569,0.4939,0.7713,0.9948,0.8996,0.0084,0.0133,0.9995
3.35,0.3158,0.4940,0.6908,0.8205,0.6392,0.9967,0.0032,0.9975
1.258,0.1176,0.8785,0.9973,0.9981,0.5260,0.0017,0.0042,0.9976
1.534,0.9990,0.8926,0.1023,0.1132,0.2086,0.1742,0.2868,0.3725
1.161,0.0728,0.4737,0.4899,0.9982,0.4933,0.0022,0.0004,0.9947
1.11,0.0894,0.5986,0.9985,0.9997,0.4233,0.9648,0.0075,0.9991
2.199,0.5975,0.2598,0.9983,0.9610,0.6925,0.4973,0.0045,0.9988
1.544,0.9882,0.1167,0.0256,0.1662,0.1268,0.8620,0.0048,0.9981
1.282,0.6212,0.2473,0.5027,0.4860,0.9952,0.5080,0.0009,0.9984
3.0,0.3721,0.5342,0.9555,0.9703,0.1910,0.9655,0.5378,0.9753
1.531,0.0270,0.0086,0.0025,0.9993,0.9985,0.0049,0.0087,0.9763
1.28,0.6468,0.9914,0.0098,0.0011,0.1713,0.9990,0.9937,0.9976
2.218,0.0432,0.0005,0.9025,0.5115,0.9967,0.0065,0.0005,0.9901
2.141,0.2267,0.7014,0.8433,0.3420,0.9984,0.9975,0.9890,0.9952
1.12,0.0681,0.2915,0.9854,0.9941,0.7363,0.9963,0.5650,0.9998
1.470,0.2470,0.4548,0.0035,0.5013,0.9987,0.6548,0.0094,0.9963
2.51,0.0656,0.5322,0.9053,0.9927,0.6658,0.9962,0.3407,0.9915
1.294,0.6869,0.5381,0.8972,0.6296,0.4154,0.7003,0.0063,0.9999
1.465,0.9903,0.4662,0.0357,0.0483,0.5795,0.7517,0.8015,0.8196
1.504,0.9332,0.1508,0.6079,0.0919,0.7934,0.0869,0.3972,0.5710
3.40,0.6074,0.4020,0.0934,0.5926,0.1836,0.7928,0.2504,0.9928
2.193,0.4941,0.5553,0.2861,0.9807,0.4576,0.9754,0.0018,0.9988
2.195,0.4209,0.7033,0.2937,0.1575,0.1541,0.0057,0.0017,0.9907
1.528,0.0637,0.4894,0.9991,0.9954,0.9988,0.0031,0.1304,0.9987
1.344,0.1176,0.3888,0.9925,0.9827,0.4952,0.0009,0.0025,0.9961
2.181,0.0142,0.8635,0.6674,0.9975,0.9931,0.9928,0.0002,0.9983
2.159,0.1103,0.3783,0.9013,0.9982,0.9967,0.0101,0.0033,0.9982
1.89,0.0618,0.4532,0.9984,0.9699,0.9953,0.2067,0.0005,0.9985
1.475,0.3648,0.0435,0.5353,0.2870,0.0073,0.0086,0.0056,0.9994
1.503,0.9993,0.3220,0.5816,0.7171,0.8890,0.9033,0.0140,0.9706
2.263,0.1992,0.9114,0.4408,0.6639,0.9941,0.0019,0.9958,0.9954
1.38,0.0165,0.9995,0.9995,0.9949,0.0074,0.5727,0.0014,0.9971
1.432,0.0417,0.0043,0.4208,0.9958,0.1907,0.0059,0.0006,0.9976
1.412,0.5672,0.9961,0.9945,0.4672,0.9860,0.6429,0.3925,0.9963
1.143,0.0264,0.9962,0.9404,0.3736,0.9942,0.9869,0.0029,0.9977
2.44,0.3690,0.9066,0.9986,0.9966,0.9970,0.0093,0.4843,0.9933
1.164,0.1153,0.7025,0.4310,0.8125,0.9933,0.0027,0.0044,0.9992
2.83,0.1534,0.6931,0.7837,0.9878,0.0062,0.0039,0.3588,0.9896
1.251,0.3239,0.2664,0.4939,0.3842,0.9910,0.1438,0.0072,0.9990
1.162,0.0264,0.7651,0.0406,0.9862,0.7571,0.2019,0.0091,0.9951
1.261,0.0099,0.9958,0.8461,0.9968,0.9939,0.0008,0.0031,0.9923
1.279,0.6701,0.4259,0.9999,0.0606,0.7614,0.9992,0.0015,0.9954
1.260,0.6352,0.9992,0.9993,0.9759,0.6372,0.2609,0.0004,0.9987
3.16,0.0850,0.9778,0.9941,0.6188,0.9995,0.9911,0.0025,0.9861
3.43,0.3339,0.9981,0.9980,0.9923,0.9993,0.0015,0.3336,0.9984
1.309,0.3438,0.5083,0.9982,0.7554,0.3036,0.0040,0.0068,0.9958
2.155,0.2271,0.4549,0.8751,0.9990,0.2704,0.0008,0.1874,0.9939
2.163,0.2127,0.9944,0.9979,0.6374,0.9900,0.0003,0.0012,0.9950
1.464,0.3868,0.4941,0.5920,0.4527,0.9848,0.9839,0.0053,0.9952
2.124,0.4826,0.4077,0.0406,0.0259,0.9935,0.9985,0.0010,0.9935
2.107,0.2740,0.9889,0.9938,0.8156,0.0436,0.0061,0.0274,0.9969
1.137,0.0094,0.9930,0.9985,0.9888,0.9143,0.2526,0.3231,0.9945
2.49,0.5388,0.7808,0.0016,0.9942,0.0005,0.9967,0.0033,0.9889
2.259,0.5394,0.5110,0.1443,0.9929,0.0027,0.3200,0.8515,0.9960
2.67,0.1373,0.2317,0.9960,0.2064,0.9964,0.6054,0.3324,0.9985
1.227,0.4195,0.3183,0.9998,0.9969,0.3502,0.0021,0.0015,0.9996
1.168,0.0771,0.8406,0.6721,0.9982,0.1335,0.0008,0.2712,0.9910
1.305,0.1300,0.9897,0.0005,0.3846,0.6814,0.0055,0.0081,0.9986
3.30,0.3405,0.6075,0.9862,0.9966,0.1031,0.0227,0.1355,0.9450
1.406,0.9063,0.7397,0.6972,0.9998,0.0025,0.9497,0.0034,0.9943
1.217,0.0488,0.7876,0.9980,0.9932,0.9994,0.0021,0.2744,0.9943
1.44,0.2313,0.5459,0.9960,0.9972,0.2508,0.0055,0.0981,0.9851
3.46,0.3271,0.9995,0.9995,0.9796,0.9656,0.9927,0.0359,0.9906
1.208,0.0208,0.6711,0.9951,0.9925,0.9973,0.9945,0.0031,0.9992
1.117,0.0558,0.9985,0.9939,0.9954,0.7332,0.0149,0.1590,0.9980
1.135,0.0146,0.9974,0.9973,0.9914,0.9994,0.0035,0.0096,0.9981
3.45,0.3538,0.9970,0.3160,0.9977,0.6798,0.9979,0.9997,0.9850
2.208,0.1692,0.0784,0.9924,0.9986,0.3228,0.2454,0.1979,0.9953
2.139,0.3708,0.4717,0.3740,0.0009,0.3715,0.0443,0.9480,0.9985
1.103,0.6696,0.9980,0.0014,0.9901,0.0029,0.9985,0.6308,0.9978
1.53,0.0773,0.9965,0.9957,0.0778,0.1783,0.0061,0.7596,0.9995
1.358,0.1887,0.3209,0.9031,0.9918,0.5295,0.0042,0.0089,0.9978
3.5,0.1749,0.9997,0.9962,0.2497,0.6768,0.9997,0.0056,0.3219
2.114,0.1439,0.9936,0.9889,0.8744,0.4474,0.8457,0.2409,0.9981
1.184,0.5458,0.4822,0.2438,0.9992,0.9978,0.0404,0.9911,0.9995
1.331,0.1180,0.9940,0.9992,0.9019,0.4505,0.0043,0.0039,0.9989
2.227,0.0529,0.5869,0.9921,0.9940,0.2520,0.0028,0.1149,0.9975
1.299,0.1324,0.3057,0.9770,0.9989,0.0014,0.9972,0.0132,0.9990
1.42,0.0175,0.7029,0.9960,0.9902,0.7784,0.9954,0.0147,0.9924
2.200,0.1599,0.3998,0.1257,0.9981,0.7968,0.0021,0.6937,0.9978
2.233,0.3806,0.3424,0.9925,0.0037,0.9947,0.9917,0.0034,0.9887
2.286,0.2068,0.6383,0.9977,0.9895,0.9993,0.0083,0.0866,0.9968
1.295,0.0957,0.4214,0.1677,0.9963,0.9875,0.0012,0.0557,0.9928
1.256,0.7167,0.9931,1.0000,0.9069,0.7701,0.0157,0.6775,0.9952
1.116,0.0144,0.9965,0.9255,0.9968,0.9951,0.0096,0.0014,0.9816
1.232,0.2953,0.3331,0.1262,0.9976,0.9937,0.0001,0.0017,0.9996
3.54,0.1409,0.6438,0.9978,0.9982,0.0788,0.9980,0.4585,0.9969
1.378,0.4003,0.0019,0.0172,0.9979,0.8211,0.9944,0.0015,0.9999
2.64,0.0976,0.6361,0.9968,0.9999,0.6777,0.0058,0.6107,0.9957
1.114,0.0183,0.9945,0.7677,0.9978,0.9987,0.9936,0.4734,0.9946
3.28,0.1683,0.9957,0.9957,0.2923,0.7557,0.2575,0.9922,0.9997
2.65,0.2245,0.9711,0.9992,0.9978,0.9299,0.0058,0.5525,0.9953
2.289,0.4411,0.0067,0.0005,0.4200,0.3366,0.0215,0.0019,0.9914
3.8,0.3946,0.6473,0.3640,0.9966,0.9969,0.9933,0.8469,0.9909
2.47,0.3001,0.7695,0.9989,0.0152,0.3233,0.9893,0.9807,0.9978
1.142,0.1464,0.7478,0.9923,0.9969,0.9082,0.9578,0.0019,0.9980
1.27,0.0027,0.9992,0.9619,0.9980,0.9995,0.9987,0.9929,0.9997
1.334,0.9246,0.1939,0.3530,0.4790,0.2589,0.1423,0.0024,0.9975
1.74,0.0135,0.9975,0.6429,0.9030,0.9888,1.0000,0.0502,0.9978
1.131,0.3096,0.9415,0.9970,0.8534,0.8429,0.0084,0.0167,0.9999
1.17,0.0013,0.9971,0.0105,0.9992,0.9977,0.0037,0.6403,0.9994
1.252,0.2642,0.9631,0.4406,0.9969,0.4503,0.0503,0.0032,0.9996
1.315,0.6020,0.0117,0.6085,0.0012,0.9947,0.7788,0.0008,0.9990
2.56,0.0476,0.9947,0.9962,0.8895,0.9980,0.0750,0.7323,0.9999
2.116,0.3709,0.5252,0.9974,0.9255,0.7419,0.9901,0.1481,0.9929
1.223,0.1269,0.6001,0.0050,0.9909,0.9923,0.0022,0.7197,0.9920
1.391,0.3922,0.0029,0.7075,0.7209,0.5061,0.0028,0.0003,0.9980
1.380,0.7539,0.9978,0.9896,0.8461,0.7301,0.0153,0.6651,0.9918
1.65,0.0605,0.9726,0.9974,0.9810,0.4259,0.0038,0.1634,0.9978
1.185,0.1091,0.3715,0.9918,0.9995,0.9688,0.0171,0.5258,0.9910
2.43,0.1787,0.3587,0.9926,0.9358,0.9948,0.0046,0.0003,1.0000
2.182,0.5751,0.0114,0.9951,0.9694,0.9880,0.9951,0.9980,0.9921
1.225,0.5150,0.3081,0.5046,0.3335,0.1558,0.4280,0.0047,0.9951
2.160,0.2091,0.3164,0.3579,0.9560,0.0655,0.2306,0.1171,0.9666
2.32,0.3171,0.6849,0.3325,0.4861,0.3052,0.9972,0.9992,0.9919
1.447,0.9999,0.2326,0.1404,0.3363,0.3944,0.5766,0.0239,0.9524
2.80,0.1037,0.9998,0.9992,0.8465,0.9987,0.9910,0.0722,0.9953
1.75,0.0677,0.9934,0.9991,0.8020,0.9993,0.9923,0.9957,0.9943
1.425,0.1930,0.0018,0.9998,0.1881,0.3282,0.0001,0.0005,0.9984
2.241,0.5148,0.0174,0.0069,0.0009,0.9896,0.0050,0.0020,0.9990
1.359,0.2280,0.6356,0.9960,0.4992,0.7651,0.5672,0.0016,0.9933
1.456,0.0948,0.6351,0.0235,0.9948,0.9960,0.0023,0.0029,0.9983
1.268,0.2078,0.9397,0.9133,0.9914,0.1338,0.0112,0.0170,0.9983
2.130,0.3051,0.6310,0.0055,0.8335,0.3836,0.1455,0.1240,0.9833
2.270,0.6348,0.9988,0.7004,0.6620,0.9921,0.7491,0.0080,0.9952
2.76,0.1152,0.2574,0.4189,0.9999,0.9970,0.0003,0.0010,0.9903
2.197,0.0974,0.5320,0.9951,0.9985,0.4531,0.0060,0.3988,0.9967
1.483,0.0575,0.6210,0.9950,0.1949,0.9950,0.0067,0.3969,0.9995
1.320,0.5630,0.0027,0.0066,0.7827,0.0044,0.0063,0.0054,0.9879
1.349,0.7016,0.0029,0.0061,0.9851,0.4088,0.0079,0.8464,0.9953
1.509,0.8859,0.1016,0.0088,0.2264,0.2741,0.0018,0.0061,0.9930
1.308,0.2991,0.3045,0.3667,0.9892,0.5257,0.0030,0.0003,1.0000
2.205,0.6935,0.0008,0.1661,0.0033,0.5585,0.0128,0.9991,0.9976
1.518,0.0737,0.8236,0.9996,0.3364,0.9884,0.0039,0.0033,0.9995
1.420,0.2494,0.5289,0.2633,0.6403,0.9885,0.9981,0.0011,0.9974
1.173,0.4229,0.9220,0.9695,0.9975,0.7921,0.0032,0.6864,1.0000
2.242,0.5527,0.0016,0.0066,0.8679,0.9934,0.0009,0.0001,0.9956
1.499,0.0187,0.0030,0.0062,0.9948,0.6602,0.0020,0.0008,0.9951
1.480,0.4064,0.2616,0.0029,0.9957,0.9957,0.0007,0.3899,0.9996
1.239,0.7090,0.9915,0.0021,0.9969,0.4371,0.9896,0.8662,0.9996
1.259,0.0364,0.9359,0.9935,0.9978,0.9945,0.0038,0.0054,0.9975
1.306,0.0491,0.9987,0.9992,0.9996,0.0006,0.0120,0.5023,0.9996
1.9,0.0030,0.7725,0.9978,0.9969,0.2893,0.0006,0.0113,0.9825
1.304,0.3692,0.2080,0.7920,0.9968,0.4634,0.0063,0.0005,0.9964
1.39,0.0070,0.5395,0.9966,0.9900,0.9983,0.0036,0.6151,0.9976
1.286,0.0515,0.1561,0.9943,0.9983,0.7374,0.0035,0.0035,0.9978
3.24,0.0826,0.9933,0.9481,0.9996,0.2332,0.9953,0.8928,0.9987
2.186,0.3369,0.4875,0.9998,0.9988,0.7049,0.0036,0.3048,0.9975
2.290,0.2432,0.7124,0.5674,0.9950,0.7342,0.0062,0.0022,0.9984
1.150,0.0002,0.9999,0.9980,0.9987,0.2336,0.0045,0.0020,0.9998
1.326,0.0908,0.9984,0.8333,0.8059,0.9991,0.0119,0.0084,0.9988
1.66,0.2817,1.0000,0.9982,0.9919,0.9991,0.9915,0.7953,0.9972
1.404,0.2459,0.8299,0.1151,0.9932,0.7817,0.0054,0.0058,0.9997
1.411,0.0268,0.9930,0.9822,0.9905,0.9996,0.0001,0.0021,0.9984
3.38,0.3021,0.8154,0.9983,0.9539,0.7430,0.0034,0.7525,0.9980
1.498,0.0154,0.3385,0.9965,0.6026,0.9935,0.0064,0.0099,0.9926
2.257,0.4165,0.9813,0.9381,0.9183,0.8223,0.0042,0.0008,0.9934
1.121,0.0668,0.9987,0.9998,0.9951,0.0023,0.9843,0.7131,0.9985
3.4,0.0797,0.9981,0.2545,0.9978,0.9923,0.9977,0.9996,0.9928
2.248,0.2981,0.7164,0.9942,0.9904,0.9800,0.0041,0.0092,0.9858
1.417,0.0406,0.4723,0.0999,0.9969,0.9899,0.0006,0.0058,0.9966
