gid,fitness,wacc,wdon,wexs,wins,wexl,winl,winf
2.292,0.1614,0.9953,0.1374,0.9994,0.9946,0.0064,0.0033,0.9868
1.337,0.1719,0.8353,0.8778,0.9963,0.1070,0.0073,0.0025,0.9929
1.336,0.2616,0.3981,0.5957,0.9966,0.7402,0.0008,0.0028,0.9866
2.148,0.1132,0.5893,0.9994,0.9323,0.9744,0.3746,0.0555,0.9996
1.254,0.7075,0.9995,0.8679,0.9771,0.1144,0.9916,0.9742,0.9952
3.20,0.1821,0.9983,0.9963,0.5600,0.3353,0.9937,0.6699,0.9982
1.100,0.3791,0.4422,0.6534,0.9910,0.9951,0.0077,0.1228,0.9955
2.244,0.4075,0.9989,0.2095,0.9899,0.3750,0.1404,0.9177,0.9965
3.12,0.0230,1.0000,0.9491,0.9691,0.9928,0.0027,0.9993,1.0000
2.35,0.3461,0.9975,0.9982,0.9983,0.9954,0.9867,0.9997,0.0799
1.15,0.0153,0.9944,0.9901,0.7714,0.9998,0.5199,0.0001,0.9976
2.18,0.0341,0.8531,0.9983,0.9977,0.9892,0.2236,0.4653,0.9963
1.394,0.0556,0.9967,0.9938,0.9998,0.9988,0.9988,0.0054,0.9990
1.29,0.0242,0.5837,0.9986,0.9930,0.0054,0.0087,0.0095,0.9866
1.132,0.0950,0.9949,0.9953,0.9978,0.5844,0.0021,0.9710,0.9952
2.266,0.2910,0.4507,0.6536,0.9897,0.1135,0.0042,0.9214,0.9995
1.293,0.5074,0.3136,0.9985,0.8035,0.3837,0.0004,0.3474,0.9995
1.240,0.1680,0.9913,0.2513,0.9973,0.9173,0.0137,0.3750,0.9986
3.53,0.3238,0.1122,0.9970,0.3432,0.0864,0.0093,0.0006,0.9970
1.396,0.5035,0.0023,0.1903,0.9984,0.9829,0.0002,0.0090,0.9997
2.167,0.1854,0.9974,0.7767,0.9934,0.6307,0.0095,0.4601,0.9960
3.2,0.0926,0.9170,0.9963,0.9992,0.9366,0.9969,0.2480,0.9959
1.459,0.3143,0.5198,0.6284,0.9642,0.6308,0.0023,0.0021,0.9992
2.71,0.0804,0.7114,0.9992,0.8375,0.9820,0.0036,0.0011,0.9918
2.100,0.4523,0.9995,0.9919,0.9974,0.9106,0.5525,0.0054,0.9977
1.186,0.0371,0.6281,0.9492,0.8272,0.9999,0.0036,0.0020,0.9989
1.410,0.2713,0.5100,0.3314,0.9982,0.9994,0.0036,0.3848,0.9996
2.175,0.2600,0.6584,0.9939,0.9961,0.1870,0.0052,0.1245,0.9899
2.222,0.1485,0.9900,0.7964,0.7830,0.9999,0.9998,0.0012,0.9973
2.117,0.3594,0.9987,0.8221,0.2750,0.0015,0.9973,0.0070,0.9977
2.5,0.2056,0.8953,0.0012,0.9032,0.9985,0.9995,0.9937,0.9904
3.50,0.3614,0.9972,0.9960,0.0064,0.0088,0.9786,0.9382,0.9985
4.6,0.2561,0.9945,0.6589,0.9921,0.5933,0.0002,0.9865,0.9994
3.49,0.2144,0.6360,0.6484,0.0066,0.6352,0.9952,0.1066,0.9976
1.355,0.1184,0.1661,0.9271,0.9986,0.0921,0.3365,0.0004,0.9954
2.53,0.1146,0.5326,0.9992,0.9958,0.5142,0.0003,0.2175,0.9988
1.486,0.5815,0.5163,0.0068,0.0020,0.6152,0.0029,0.0006,0.9971
1.453,0.8515,0.3425,0.0003,0.4080,0.7858,0.0001,0.8884,0.9993
2.283,0.0653,0.6848,0.9939,0.9965,0.7871,0.0095,0.9908,0.9984
2.115,0.0794,0.5877,0.9798,0.8387,0.9998,0.9899,0.0017,0.9968
1.136,0.3053,0.5340,0.2665,0.9825,0.6612,0.0130,0.0354,0.9990
1.346,0.2029,0.5897,0.9979,0.4422,0.9937,0.0061,0.0010,0.9980
1.41,0.1308,0.3916,0.3080,0.9973,0.9991,0.1421,0.0092,0.9981
2.293,0.3090,0.6921,0.2551,0.9959,0.4746,0.0005,0.5759,0.9947
3.31,0.0460,0.9351,0.9864,0.7969,0.4551,0.9994,0.9909,0.9981
2.239,0.0445,0.9939,0.9886,0.9936,0.0935,0.0067,0.9936,0.9981
1.263,0.1133,0.6023,0.9990,0.9936,0.5288,0.0013,0.4730,0.9940
1.488,0.5501,0.0403,0.4694,1.0000,0.8363,0.0001,0.0012,0.9934
2.217,0.3349,0.2554,0.9756,0.9962,0.0022,0.0000,0.0038,0.9973
1.236,0.0376,0.8783,0.9978,0.9934,0.9923,0.0037,0.0107,0.9943
1.397,0.5349,0.7772,0.9970,0.9721,0.3875,0.9948,0.0023,0.9988
1.285,0.1328,0.5821,0.2310,0.9479,0.9967,0.0011,0.0105,0.9946
1.479,0.5286,0.0023,0.0215,0.1954,0.3934,0.0005,0.0034,0.9974
2.201,0.4355,0.3813,0.0018,0.9948,0.9984,0.0022,0.5855,0.9980
2.133,0.0986,0.6748,0.9679,0.9987,0.4411,0.9791,0.8295,0.9999
1.147,0.0402,0.9997,0.9992,0.5775,0.9210,0.0023,0.9777,0.9948
3.37,0.0690,0.8022,0.9978,0.9961,0.4048,0.0007,0.9984,0.9980
1.278,0.4704,0.7739,0.0033,0.0050,0.9945,0.0086,0.9073,0.9993
2.6,0.1749,0.9853,0.9903,0.9994,0.0498,0.9894,0.9981,0.9799
1.78,0.0126,0.9955,0.9893,0.0047,0.9989,0.0111,0.0010,0.9968
1.70,0.0026,0.9994,0.9996,0.9814,0.0030,0.9960,0.2257,0.9999
1.246,0.0579,0.9982,0.9905,0.9938,0.9977,0.0123,0.1786,1.0000
2.68,0.2671,0.9980,0.9996,0.6969,0.9966,0.9808,0.4084,0.9941
2.63,0.3141,0.7646,0.0070,0.9930,0.8315,0.9889,0.9815,0.9963
2.128,0.2023,0.9870,0.9981,0.7128,0.4506,0.9749,0.0096,0.9963
2.161,0.0494,0.9414,0.9397,0.8873,0.9952,0.9799,0.0030,0.9993
2.238,0.3503,0.7840,0.2551,0.4262,0.9937,0.9941,0.0137,0.9969
1.13,0.3816,0.4313,0.0363,0.2668,0.6506,0.9904,0.0257,0.9952
1.233,0.0060,0.0068,0.0083,0.9973,0.0033,0.0067,0.0088,0.9864
1.463,0.6032,0.1094,0.0016,0.1157,0.2574,0.0019,0.0255,0.9991
1.416,0.0323,0.4716,0.0017,0.9902,0.3552,0.0005,0.0005,0.9999
2.247,0.3947,0.4196,0.5618,0.5444,0.8453,0.0518,0.0019,0.9483
1.317,0.3327,0.7149,0.5562,0.9777,0.7361,0.0020,0.0092,0.9990
1.523,0.4226,0.1903,0.9954,0.9981,0.6186,0.0084,0.0005,0.9996
2.36,0.3306,0.8392,0.9925,0.0045,0.3635,0.0005,0.4308,0.9927
1.230,0.0118,0.9361,0.9910,0.9996,0.9981,0.0012,0.0083,0.9937
3.65,0.3312,0.4635,0.9944,0.2834,1.0000,0.9671,0.5367,0.9987
3.25,0.2642,0.0439,0.9912,0.6926,0.1968,0.1688,0.2612,0.9809
1.244,0.0645,0.1087,0.7092,0.9461,0.9996,0.0033,0.0012,0.9995
1.519,0.1034,0.5987,0.9977,0.9978,0.9947,0.0057,0.0017,0.9962
1.73,0.0694,0.9722,0.2444,0.9908,0.7720,0.9920,0.0649,0.9993
2.109,0.1597,0.9965,0.9944,0.9920,0.3759,0.9889,0.9978,0.9951
1.138,0.4783,0.3789,0.3685,0.9986,0.8803,0.0081,0.7828,0.9940
2.275,0.0781,0.9381,0.9966,0.9990,0.9952,0.7865,0.0078,1.0000
2.287,0.0962,0.9987,0.8336,0.0035,0.9971,0.0048,0.0027,0.9978
1.361,0.8832,0.0034,0.0125,0.1848,0.0420,0.9918,0.0022,0.9914
1.16,0.0169,0.9984,0.9984,0.9985,0.9993,0.0045,0.9824,0.9945
1.80,0.1630,0.5974,0.0024,0.4754,0.9916,0.0039,0.9966,0.9881
1.307,0.6617,0.9568,0.8631,0.1573,0.2849,0.0243,0.0032,0.9977
2.194,0.0592,0.9823,0.9986,0.9953,0.1268,0.0005,0.0190,0.9983
1.206,0.1856,0.5109,0.8066,0.9963,0.6817,0.0003,0.0097,0.9996
1.214,0.1429,0.9956,0.9925,0.9998,0.9999,0.9963,0.0036,0.9995
1.433,0.9992,0.0322,0.8895,0.1493,0.9255,0.4827,0.2690,0.8613
2.81,0.2435,0.1652,0.1765,0.9974,0.9988,0.7446,0.4349,0.9991
2.118,0.3450,0.5844,0.9993,0.0007,0.9977,0.0041,0.0065,0.9929
1.272,0.0639,0.8819,0.9993,0.9985,0.9943,0.0021,0.1996,0.9953
1.238,0.0211,0.8509,0.9999,0.8855,0.9963,0.9659,0.2327,0.9996
2.112,0.2473,0.6691,0.9976,0.9786,0.4749,0.9681,0.1581,0.9930
3.55,0.2446,0.9832,0.2398,0.9996,0.6749,0.9976,0.9977,0.9978
2.34,0.1550,0.4454,0.9993,0.9857,0.2068,0.0052,0.3824,0.9982
1.22,0.1004,0.9970,0.9966,0.9947,0.9998,0.9938,0.9945,0.9942
2.1,0.0776,0.9996,0.9999,0.8915,0.3596,0.9965,0.1906,0.0107
2.158,0.3711,0.9878,0.5194,0.0007,0.8549,0.9985,0.1702,0.9952
1.145,0.0683,0.8415,0.9932,0.9950,0.9948,0.0054,0.0086,0.9963
2.296,0.5922,0.9966,0.7335,0.9981,0.4693,0.0129,0.0031,0.9987
3.19,0.1511,0.9910,0.9961,0.1666,0.2924,0.0099,0.9982,0.9993
3.6,0.3724,0.0120,0.9998,0.9960,0.9988,0.9976,0.6298,0.9980
1.124,0.5458,0.2978,0.9994,0.8915,0.9948,0.9891,0.9985,0.9989
1.8,0.0134,0.6577,0.9912,0.9992,0.9959,0.9471,0.0018,0.9973
1.210,0.0320,0.5708,0.9963,0.9969,0.9994,0.9891,0.0032,0.9912
2.127,0.0918,0.5553,0.9994,0.9987,0.3170,0.0049,0.0095,0.9932
1.30,0.0592,0.9831,0.9979,0.0027,0.9991,0.9977,0.0033,0.9939
1.388,0.5267,0.0007,0.6455,0.9882,0.2907,0.0014,0.0027,0.9996
3.17,0.2579,0.7262,0.5260,0.9998,0.3474,0.9868,0.9992,0.9951
2.55,0.4667,0.9897,0.9152,0.0011,0.4833,0.9970,0.0020,0.9966
1.362,0.8312,0.0241,0.3843,0.0472,0.1552,0.0099,0.0034,0.9924
1.51,0.0254,0.9982,0.9988,0.9977,0.8042,0.9966,0.0049,0.9997
2.179,0.1385,0.9975,0.9958,0.8578,0.9991,0.9997,0.7107,0.9985
2.136,0.1974,0.5268,0.9993,0.9972,0.4257,0.0090,0.0044,0.9984
1.97,0.3696,0.9891,0.6677,0.6211,0.9989,0.0096,0.0028,0.9897
1.525,0.1120,0.0033,0.0060,0.9956,0.9992,0.0001,0.3135,0.9998
1.535,0.4112,0.9918,0.9980,0.8108,0.6648,0.9894,0.0032,0.9982
2.60,0.1841,0.9955,0.9996,0.7252,0.2747,0.9962,0.9995,0.9997
2.285,0.0639,0.7011,0.9958,0.9956,0.9988,0.8468,0.0033,0.0246
1.275,0.1803,0.6903,0.9959,0.9916,0.9959,0.0008,0.0641,0.9997
2.213,0.4882,0.7074,0.9977,0.9926,0.9321,0.0032,0.9913,0.9998
1.255,0.2614,0.6146,0.0101,0.9992,0.9998,0.0083,0.0020,0.9946
1.477,0.7789,0.9929,0.9980,0.0002,0.7985,0.0128,0.0005,0.9973
2.77,0.3699,0.6614,0.3789,0.9989,0.6813,0.9973,0.0101,0.9981
1.302,0.1318,0.9956,0.9987,0.9983,0.9941,0.9756,0.0011,0.9990
1.313,0.1036,0.9955,0.9997,0.9934,0.5614,0.0038,0.0060,0.9953
1.231,0.3601,0.9990,0.9934,0.9895,0.6650,0.0049,0.0272,0.9975
1.368,0.3435,0.5406,0.7434,0.9986,0.9971,0.0106,0.0042,0.9994
1.190,0.1155,0.1706,0.0260,0.5526,0.9963,0.0021,0.0035,0.9998
1.54,0.0327,0.9887,0.9998,0.9998,0.9984,0.9821,0.9955,0.9830
1.40,0.0510,0.9988,0.9956,0.6442,0.9989,0.9981,0.0005,0.9975
2.85,0.2071,0.5964,0.9884,0.1894,0.9995,0.9087,0.0033,0.9959
1.270,0.6804,0.9968,0.9967,0.7704,0.6602,0.0033,0.0067,0.9819
2.104,0.4790,0.9989,0.9945,0.8338,0.6108,0.9943,0.9992,0.9986
1.111,0.5449,0.9931,0.9957,0.1186,0.9961,0.9800,0.9889,0.9912
2.21,0.0625,0.9885,0.9981,0.4736,0.0725,0.9919,0.9987,0.9953
1.64,0.0117,0.9157,0.9989,0.9942,0.0108,0.9941,0.0226,0.9986
2.221,0.0356,0.8203,0.9410,0.6410,0.9962,0.0141,0.4313,0.9997
1.192,0.0039,0.9735,0.9989,0.9912,0.1556,0.4932,0.4831,0.9573
1.248,0.8429,0.4299,0.1512,0.7573,0.9835,0.9942,0.0007,0.9980
2.260,0.2110,0.2809,0.3720,0.0071,0.9971,0.0677,0.0346,0.9970
2.129,0.2336,0.9883,0.9024,0.9902,0.9967,0.0064,0.0007,0.9982
1.415,0.0739,0.7475,0.3862,0.7815,0.9939,0.1286,0.0007,0.9976
2.234,0.0735,0.9864,0.9994,0.7363,0.9975,0.9961,0.0609,0.9997
1.59,0.0571,0.9907,0.7789,0.9982,0.9872,0.9910,0.0672,0.9981
1.496,1.0000,0.6450,0.1376,0.6744,0.6146,0.2862,0.2061,0.0497
2.173,0.0888,0.9964,0.9977,0.0022,0.5786,0.0033,0.0007,0.9997
1.253,0.0101,0.0081,0.0103,0.9998,0.0042,0.0018,0.0020,0.9926
3.69,0.0736,0.9959,0.9950,0.9401,0.9949,0.9810,0.0008,0.9901
1.167,0.0421,0.0518,0.9986,0.9997,0.9928,0.0056,0.0092,0.9983
1.7,0.0057,0.9975,0.9991,0.9987,0.9943,0.0017,0.8091,0.9720
1.297,0.1575,0.4804,0.7952,0.9892,0.8836,0.0002,0.0001,0.9987
3.35,0.3182,0.5199,0.6847,0.8156,0.6289,0.9909,0.0025,0.9908
1.258,0.1182,0.8775,0.9986,0.9842,0.5201,0.0001,0.0069,0.9999
1.534,0.9990,0.9969,0.7492,0.7609,0.2185,0.6338,0.3544,0.8074
1.161,0.0722,0.4868,0.4853,0.9988,0.4892,0.0007,0.0048,0.9999
1.11,0.0896,0.5966,0.9997,0.9980,0.4170,0.9745,0.0023,0.9876
2.199,0.5974,0.2577,0.9958,0.9828,0.7146,0.5262,0.0034,0.9924
1.544,0.9885,0.1042,0.0154,0.1724,0.1381,0.8519,0.0050,0.9985
1.282,0.6306,0.2389,0.4874,0.4271,0.9832,0.4080,0.0123,0.9944
3.0,0.3736,0.5269,0.7746,0.9933,0.0104,0.8825,0.0029,0.9946
1.531,0.0256,0.0044,0.0043,0.9910,0.9993,0.0023,0.0095,0.9913
1.28,0.6439,0.9976,0.0001,0.0081,0.1769,0.9970,0.9977,0.9973
2.218,0.0414,0.0009,0.9077,0.5098,0.9996,0.0017,0.0011,0.9969
2.141,0.2250,0.7022,0.8503,0.3328,0.9991,0.9990,0.9975,0.9963
1.12,0.0662,0.3065,0.9932,0.9989,0.7439,0.9963,0.5569,0.9980
1.470,0.1768,0.4012,0.4305,0.0000,0.9976,0.0034,0.0015,0.9998
2.51,0.0646,0.5330,0.9121,0.9980,0.6636,0.9966,0.3540,0.9972
1.294,0.6821,0.5540,0.8801,0.5751,0.3732,0.6842,0.0008,0.9966
1.465,0.9903,0.2419,0.7846,0.0114,0.3254,0.0280,0.3899,0.1534
1.504,0.9332,0.1803,0.8685,0.4450,0.9338,0.7434,0.0039,0.9110
3.40,0.6070,0.4369,0.1707,0.6334,0.2744,0.9386,0.3127,0.9977
2.193,0.4947,0.4816,0.2866,0.9554,0.4570,0.4712,0.0012,0.9956
2.195,0.4242,0.7468,0.2990,0.1771,0.2008,0.0054,0.0005,0.9694
1.528,0.0649,0.4884,0.9803,0.9932,0.9974,0.0102,0.1239,1.0000
1.344,0.1146,0.4039,0.9978,0.9988,0.4834,0.0077,0.0063,0.9976
2.181,0.0139,0.8551,0.6813,0.9877,0.9997,0.9975,0.0014,0.9990
2.159,0.1107,0.3792,0.8955,0.9895,0.9899,0.0018,0.0014,0.9937
1.89,0.0622,0.4514,0.9998,0.9476,0.9806,0.1975,0.0010,0.9980
1.475,0.4156,0.0753,0.9084,0.6633,0.2278,0.0035,0.0037,0.9998
1.503,0.9993,0.5813,0.0403,0.8627,0.0676,0.1460,0.1507,0.7299
2.263,0.1986,0.9358,0.4674,0.6434,0.9999,0.0125,0.9403,1.0000
1.38,0.0163,0.9993,0.9993,0.9994,0.0005,0.6697,0.0082,0.9972
1.432,0.0441,0.0034,0.4270,0.9980,0.2067,0.0011,0.0087,0.9988
1.412,0.5664,0.9976,0.9999,0.4800,0.9999,0.6502,0.4040,0.9940
1.143,0.0248,0.9967,0.9371,0.3219,0.9993,0.9955,0.0002,0.9976
2.44,0.3687,0.9110,0.9981,0.9965,0.9983,0.0005,0.4954,0.9971
1.164,0.1138,0.7126,0.4323,0.8123,0.9998,0.0004,0.0031,0.9979
2.83,0.1542,0.6806,0.7859,0.9924,0.0101,0.0034,0.3848,0.9839
1.251,0.3242,0.2620,0.4972,0.3986,0.9968,0.1177,0.0028,0.9928
1.162,0.0251,0.7827,0.0285,0.9959,0.7837,0.2190,0.0011,0.9995
1.261,0.0101,0.9997,0.8184,0.9943,0.9847,0.0140,0.0120,0.9908
1.279,0.6706,0.4322,0.9955,0.0452,0.7602,0.9982,0.0144,0.9945
1.260,0.6457,0.9924,0.9993,0.8478,0.5615,0.1356,0.0099,0.9972
3.16,0.0850,0.9919,0.9995,0.6257,0.9943,0.9982,0.0139,0.9995
3.43,0.3339,0.9954,0.9912,0.9980,0.9994,0.0033,0.3373,0.9974
1.309,0.1052,0.6436,0.8701,0.9972,0.9810,0.0010,0.0102,0.9876
2.155,0.2260,0.4697,0.8860,0.9958,0.2691,0.0022,0.1608,0.9983
2.163,0.2141,0.9813,0.9954,0.6503,0.9998,0.0163,0.0025,0.9788
1.464,0.3768,0.5115,0.6049,0.4487,0.9957,0.9970,0.0013,0.9986
2.124,0.4816,0.4247,0.0404,0.0464,0.9999,0.9997,0.0007,0.9944
2.107,0.2757,0.9935,0.9890,0.8891,0.0949,0.0045,0.0086,0.9898
1.137,0.0093,0.9922,0.9973,0.9964,0.9220,0.2489,0.3271,0.9956
2.49,0.5358,0.7888,0.0067,0.9951,0.0098,0.9994,0.0065,0.9979
2.259,0.5410,0.4965,0.1678,0.9110,0.0010,0.2452,0.7496,0.9953
2.67,0.1389,0.2290,0.9847,0.1809,0.9933,0.6129,0.3510,0.9971
1.227,0.4215,0.3144,0.9997,0.9980,0.3494,0.0100,0.0006,0.9984
1.168,0.0770,0.8652,0.6377,0.9979,0.1430,0.0104,0.2712,0.9956
1.305,0.1279,0.9998,0.0008,0.4225,0.6945,0.0145,0.0048,0.9913
3.30,0.3385,0.6082,0.9988,0.9635,0.0902,0.0079,0.1426,0.9671
1.406,0.9083,0.7426,0.6935,0.9978,0.0093,0.9085,0.0015,0.9912
1.217,0.0495,0.7845,0.9990,0.9736,0.9865,0.0184,0.2992,0.9943
1.44,0.2265,0.5362,0.9987,0.9998,0.2561,0.0026,0.1065,0.9990
3.46,0.3270,0.9931,0.9950,0.9960,0.9824,0.9996,0.0015,0.9939
1.208,0.0209,0.6410,0.9906,0.9792,0.9989,0.9993,0.0186,0.9958
1.117,0.0566,0.9957,0.9888,0.9930,0.6758,0.0013,0.2350,0.9948
1.135,0.0149,0.9916,0.9947,0.9950,0.9912,0.0021,0.0001,0.9941
3.45,0.3542,0.9968,0.3266,0.9955,0.6842,0.9953,0.9953,0.9990
2.208,0.1673,0.0768,0.9996,0.9986,0.3221,0.2494,0.2001,0.9976
2.139,0.3742,0.4171,0.3322,0.0058,0.5043,0.5748,0.8599,0.9989
1.103,0.6692,0.9990,0.0034,0.9977,0.0046,0.9893,0.6274,0.9987
1.53,0.0767,0.9987,0.9991,0.0780,0.1805,0.0074,0.7420,0.9999
1.358,0.1854,0.3187,0.8957,0.9955,0.5291,0.0021,0.0005,0.9981
3.5,0.1753,0.9940,0.9937,0.2453,0.6737,0.9978,0.0016,0.3515
2.114,0.1346,0.9910,0.9997,0.9913,0.5264,0.9756,0.2606,0.9976
1.184,0.5459,0.4662,0.2285,0.9942,0.9981,0.0001,0.9985,0.9979
1.331,0.1179,0.9986,0.9998,0.9359,0.4963,0.0058,0.0070,0.9987
2.227,0.0525,0.5908,0.9964,0.9978,0.2571,0.0017,0.0974,0.9963
1.299,0.1276,0.3168,0.9900,0.9958,0.0016,0.9982,0.0019,0.9945
1.42,0.0175,0.7012,0.9926,0.9996,0.7514,0.9822,0.0136,0.9981
2.200,0.1617,0.3886,0.1330,0.9979,0.7928,0.0037,0.6473,0.9851
2.233,0.3797,0.3397,0.9974,0.0006,0.9999,0.9920,0.0025,0.9975
2.286,0.2078,0.6317,0.9909,0.9882,0.9933,0.0014,0.0953,0.9972
1.295,0.0934,0.4173,0.1757,0.9938,0.9962,0.0033,0.0717,0.9977
1.256,0.6624,0.8115,0.9910,0.9993,0.0042,0.9950,0.0037,0.9971
1.116,0.0134,0.9994,0.9392,0.9946,0.9973,0.0022,0.0001,0.9994
1.232,0.3025,0.3305,0.1235,0.9869,0.9970,0.0073,0.0023,0.9924
3.54,0.1404,0.6683,0.9996,0.9972,0.0647,0.9983,0.4720,0.9938
1.378,0.4012,0.0006,0.0028,0.9926,0.8290,0.9897,0.0022,0.9911
2.64,0.0972,0.6374,0.9999,0.9972,0.6736,0.0026,0.5874,0.9984
1.114,0.0179,0.9976,0.7521,0.9986,0.9993,0.9916,0.4873,0.9996
3.28,0.1681,0.9979,0.9961,0.2959,0.7535,0.3229,0.9978,0.9721
2.65,0.2245,0.9954,0.9968,0.9985,0.9137,0.0081,0.6057,0.9981
2.289,0.4348,0.0013,0.0048,0.4169,0.3502,0.0123,0.0048,0.9989
3.8,0.3939,0.6470,0.3788,0.9930,0.9999,0.9937,0.8531,0.9961
2.47,0.3007,0.7750,0.9999,0.0827,0.3278,0.9894,0.9952,0.9808
1.142,0.1462,0.7431,0.9945,0.9828,0.9010,0.9519,0.0027,0.9962
1.27,0.0027,0.9971,0.9500,0.9896,0.9977,0.9961,0.9946,0.9903
1.334,0.9281,0.2077,0.3228,0.5170,0.2723,0.1307,0.0127,0.9933
1.74,0.0129,0.9945,0.6615,0.9010,0.9991,0.9996,0.0466,0.9946
1.131,0.3068,0.9532,0.9977,0.8892,0.8606,0.0008,0.0135,0.9991
1.17,0.0013,0.9988,0.0000,0.9996,0.9956,0.0021,0.6510,0.9987
1.252,0.2649,0.9195,0.4377,0.9971,0.4595,0.2317,0.0068,0.9968
1.315,0.6016,0.0018,0.6040,0.0063,0.9984,0.7355,0.0025,0.9993
2.56,0.0475,0.9938,0.9987,0.8881,0.9990,0.0783,0.7380,0.9974
2.116,0.3734,0.4868,0.9904,0.8714,0.7401,0.9795,0.1094,0.9952
1.223,0.1249,0.6005,0.0029,0.9878,0.9996,0.0003,0.7218,0.9958
1.391,0.3924,0.0054,0.7406,0.8833,0.5866,0.0002,0.0000,0.9989
1.380,0.3840,0.0021,0.0014,0.4533,0.2447,0.0142,0.0013,0.9988
1.65,0.0600,0.9950,0.9924,0.9988,0.4098,0.0059,0.1503,0.9944
1.185,0.1076,0.3580,1.0000,0.9988,0.9953,0.0137,0.5474,0.9987
2.43,0.1794,0.3554,0.9946,0.9303,0.9966,0.0168,0.0041,0.9947
2.182,0.5756,0.0038,0.9992,0.8922,0.9872,0.9988,0.9937,0.9894
1.225,0.5148,0.3088,0.5337,0.2882,0.0864,0.4477,0.0101,0.9958
2.160,0.2072,0.2944,0.2951,0.9680,0.0328,0.4061,0.1788,0.9955
2.32,0.3138,0.7346,0.2649,0.9928,0.5366,0.9919,0.9945,0.9996
1.447,0.9999,0.9544,0.7284,0.3915,0.4007,0.5256,0.8352,0.4169
2.80,0.1041,0.9926,0.9983,0.8131,0.9977,0.9764,0.0855,0.9904
1.75,0.0691,0.9968,0.9918,0.8075,0.9999,0.9910,0.9964,0.9819
1.425,0.1996,0.0027,0.9924,0.2052,0.3341,0.0017,0.0014,0.9919
2.241,0.5152,0.0413,0.0069,0.0190,0.9972,0.0007,0.0019,0.9977
1.359,0.2270,0.6235,0.9992,0.4695,0.7467,0.5402,0.0046,0.9987
1.456,0.0941,0.6333,0.0121,0.9986,0.9981,0.0040,0.0302,0.9997
1.268,0.2074,0.9546,0.9070,0.9942,0.1742,0.0053,0.0059,0.9916
2.130,0.3040,0.8119,0.0164,0.8895,0.3351,0.0103,0.1625,0.9978
2.270,0.6329,0.9996,0.7506,0.6498,0.9997,0.8076,0.0055,0.9976
2.76,0.1150,0.2687,0.4233,0.9940,0.9998,0.0045,0.0062,0.9910
2.197,0.0974,0.5224,0.9937,0.9949,0.4732,0.0034,0.4070,0.9999
1.483,0.0569,0.6104,0.9985,0.1925,0.9965,0.0000,0.4053,0.9953
1.320,0.5615,0.0129,0.0077,0.7823,0.0002,0.0026,0.0099,0.9994
1.349,0.7010,0.0114,0.0041,0.9981,0.4180,0.0014,0.8585,0.9917
1.509,0.8828,0.0602,0.0029,0.1535,0.2128,0.0041,0.0015,1.0000
1.308,0.3031,0.3085,0.3573,0.9985,0.5301,0.0046,0.0037,0.9935
2.205,0.6944,0.0046,0.1620,0.0095,0.5688,0.0024,0.9951,0.9953
1.518,0.0740,0.8466,0.9993,0.3280,0.9972,0.0005,0.0165,0.9985
1.420,0.2429,0.5265,0.2874,0.6426,0.9980,0.9920,0.0007,0.9969
1.173,0.4247,0.9402,0.9616,0.9945,0.7596,0.0152,0.6465,0.9989
2.242,0.5544,0.0063,0.0152,0.7813,0.9141,0.0022,0.0033,0.9965
1.499,0.0189,0.0043,0.0049,0.9975,0.6646,0.0087,0.0003,0.9936
1.480,0.4088,0.2424,0.0010,0.9990,0.9935,0.0102,0.3792,0.9968
1.239,0.7075,0.9978,0.0076,0.9990,0.4292,0.9923,0.8571,0.9992
1.259,0.0360,0.9490,0.9977,0.9992,0.9980,0.0062,0.0079,0.9975
1.306,0.0511,0.9885,0.9996,0.9817,0.0118,0.0064,0.4762,0.9997
1.9,0.0030,0.8025,0.9916,0.9922,0.2684,0.0016,0.0026,0.9909
1.304,0.3694,0.2134,0.7928,0.9893,0.4529,0.0024,0.0017,0.9983
1.39,0.0069,0.5614,0.9967,0.9942,0.9997,0.0063,0.6460,0.9986
1.286,0.0520,0.1544,0.9871,0.9978,0.7466,0.0027,0.0083,0.9950
3.24,0.0841,0.9793,0.9586,0.9980,0.2387,0.9998,0.8626,0.9991
2.186,0.3381,0.4926,0.9992,0.9905,0.7049,0.0014,0.3079,0.9975
2.290,0.2457,0.7092,0.5679,0.9992,0.7382,0.0038,0.0072,0.9932
1.150,0.0002,1.0000,0.9991,0.9851,0.2157,0.0030,0.0003,0.9875
1.326,0.0897,0.9972,0.8365,0.8171,0.9970,0.0005,0.0024,0.9991
1.66,0.2807,0.9999,0.9987,0.9998,0.9984,0.9975,0.7960,0.9848
1.404,0.2445,0.8249,0.0982,1.0000,0.7785,0.0287,0.0005,0.9961
1.411,0.0273,0.9993,0.9791,0.9931,1.0000,0.0065,0.0041,0.9946
3.38,0.2978,0.7410,0.9982,0.9992,0.7702,0.0094,0.6166,0.9939
1.498,0.0152,0.3244,0.9944,0.5473,1.0000,0.0079,0.0015,0.9989
2.257,0.4165,0.9903,0.9463,0.9454,0.8534,0.0035,0.0037,0.9934
1.121,0.0660,0.9992,0.9988,0.9857,0.0040,0.9851,0.6999,1.0000
3.4,0.0797,0.9946,0.2552,0.9935,0.9968,1.0000,0.9970,0.9730
2.248,0.2977,0.7139,0.9793,0.9855,0.9912,0.0028,0.0004,0.9995
1.417,0.0400,0.4671,0.0736,0.9988,0.9985,0.0005,0.0118,0.9962
